"ID","Meal Plan Description","Term Session Description","Entry Status Description","Room Location Description"
"262026211","Gold","Spring 2022","In Room","Friley Hall"
"252336591","Gold","Spring 2022","In Room","Maple Hall"
"202766602","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"232416699","Cardinal","Spring 2022","In Room","Freeman Hall"
"272466622","105 Flex Block","Spring 2022","Reserved","Off Campus"
"272546725","Gold","Spring 2022","In Room","Geoffroy Hall"
"262676831","Cardinal","Spring 2022","In Room","Willow Hall"
"272676897","Bronze","Spring 2022","History","Off Campus"
"362806062","Gold","Spring 2022","In Room","Geoffroy Hall"
"362086274","Cardinal","Spring 2022","In Room","Willow Hall"
"322406651","Cardinal","Spring 2022","In Room","Willow Hall"
"302576855","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"332526899","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"342646893","Cardinal","Spring 2022","In Room","Willow Hall"
"372746986","Cardinal","Spring 2022","In Room","Larch Hall"
"382776953","Cardinal","Spring 2022","In Room","Maple Hall"
"432396157","Cardinal","Spring Only 2022","In Room","Larch Hall"
"442936183","Gold","Spring 2022","In Room","Geoffroy Hall"
"482016233","Cardinal","Spring 2022","In Room","Eaton Hall"
"412156499","Cyclone","Spring 2022","History","Off Campus"
"462216475","Cyclone","Spring 2022","History","Off Campus"
"412226519","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"482316516","Cardinal","Spring 2022","In Room","Buchanan Hall"
"482496666","Gold","Spring 2022","In Room","Friley Hall"
"442566849","Gold","Spring 2022","In Room","Friley Hall"
"452786944","Cyclone","Spring 2022","In Room","Geoffroy Hall"
"582456666","85 Flex Block","Spring 2022","History","Off Campus"
"532806839","Cardinal","Spring 2022","In Room","Birch Hall"
"652036230","Gold","Spring 2022","In Room","Friley Hall"
"682096222","Cardinal","Spring 2022","In Room","Willow Hall"
"602206538","Cyclone","Spring 2022","In Room","Maple Hall"
"652316520","Cardinal","Spring 2022","In Room","Friley Hall"
"632486651","Cyclone","Spring 2022","In Room","Eaton Hall"
"662406664","Gold","Spring 2022","In Room","Welch Hall"
"612446716","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"602556848","Gold","Spring 2022","In Room","Buchanan Hall"
"732796079","Bronze","Spring 2022","In Room","Freeman Hall"
"742836043","Cardinal","Spring 2022","In Room","Friley Hall"
"792016224","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"702066368","Bronze","Spring 2022","History","Off Campus"
"782206407","Cardinal","Spring 2022","In Room","Oak Hall"
"732426641","Cardinal","Spring Only 2022","In Room","Friley Hall"
"782616823","Cardinal","Spring 2022","In Room","Maple Hall"
"832816198","Cardinal","Spring 2022","In Room","Roberts Hall"
"802196454","Cardinal","Spring 2022","In Room","Elm Hall"
"842376619","RA Plan","Spring 2022","In Room","Eaton Hall"
"842406653","Cardinal","Spring Only 2022","Reserved","Geoffroy Hall"
"882426643","Cardinal","Spring 2022","In Room","Helser Hall"
"882666682","Cardinal","Spring 2022","History","Off Campus"
"822666987","Cardinal","Spring 2022","In Room","Lyon Hall"
"882726943","Cardinal","Spring 2022","In Room","Eaton Hall"
"922886080","Cardinal","Spring 2022","In Room","Willow Hall"
"922996207","Gold","Spring 2022","Reserved","Off Campus"
"952256423","Cyclone","Spring 2022","In Room","Welch Hall"
"902636965","Gold","Spring 2022","In Room","Helser Hall"
"022187426","Silver","Spring 2022","In Room","Friley Hall"
"052347593","Cardinal","Spring 2022","In Room","Larch Hall"
"082307543","Cardinal","Spring 2022","In Room","Friley Hall"
"052707963","Gold","Spring 2022","In Room","Larch Hall"
"102797093","Gold","Spring 2022","In Room","Frederiksen Court 71"
"122837090","Cardinal","Spring 2022","In Room","Roberts Hall"
"122857176","Gold","Spring 2022","In Room","Buchanan Hall"
"112257490","Cyclone","Spring 2022","In Room","Frederiksen Court 83"
"172467622","Bronze","Spring 2022","Application","Off Campus"
"172497685","Cardinal","Spring 2022","Application","Off Campus"
"102507855","Cardinal","Spring 2022","In Room","Eaton Hall"
"112597845","Gold","Spring 2022","In Room","Buchanan Hall"
"282827083","Cyclone","Spring 2022","In Room","Helser Hall"
"232917101","Gold","Spring 2022","In Room","Friley Hall"
"252257519","Gold","Spring 2022","In Room","Barton Hall"
"212457776","Cardinal","Spring 2022","In Room","Roberts Hall"
"352937150","Bronze","Spring 2022","In Room","Frederiksen Court 63"
"372037201","Cyclone","Spring 2022","In Room","Birch Hall"
"392097206","Gold","Spring 2022","In Room","Helser Hall"
"332117427","Gold","Spring 2022","In Room","Oak Hall"
"362277473","Gold","Spring 2022","In Room","Maple Hall"
"382357593","Cyclone","Spring 2022","In Room","Friley Hall"
"342497649","Gold","Spring 2022","In Room","Eaton Hall"
"312467725","Cardinal","Spring 2022","In Room","Buchanan Hall"
"342457728","Cardinal","Spring 2022","In Room","Friley Hall"
"422757026","Cyclone","Spring 2022","In Room","Eaton Hall"
"412987245","Bronze","Spring 2022","In Room","Frederiksen Court 83"
"422377666","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"442467661","Gold","Spring 2022","In Room","Buchanan Hall"
"472457692","Gold","Spring 2022","In Room","Geoffroy Hall"
"472647821","Cardinal","Spring 2022","In Room","Larch Hall"
"572867064","Bronze","Spring 2022","Application","Off Campus"
"522977256","Cardinal","Spring 2022","In Room","Lyon Hall"
"552047218","Gold","Spring 2022","In Room","Buchanan Hall"
"562007230","Cyclone","Spring 2022","In Room","Helser Hall"
"572017245","Cyclone","Spring 2022","In Room","Larch Hall"
"582147305","Bronze","Spring 2022","In Room","University Village 110"
"522407709","Cardinal","Spring Only 2022","In Room","Oak Hall"
"532627811","Cardinal","Spring 2022","In Room","Friley Hall"
"592737936","Cardinal","Spring 2022","Application","Off Campus"
"602937224","Gold","Spring 2022","In Room","Larch Hall"
"652137342","Cardinal","Spring 2022","In Room","Helser Hall"
"672187310","Silver","Spring 2022","In Room","Frederiksen Court 11"
"672567704","Silver","Spring 2022","History","Off Campus"
"682557752","Cardinal","Spring 2022","In Room","Larch Hall"
"682757912","Gold","Spring 2022","In Room","Barton Hall"
"732907083","Cardinal","Spring 2022","In Room","Willow Hall"
"702167413","Gold","Spring 2022","In Room","Larch Hall"
"772267464","Cardinal","Spring 2022","In Room","Roberts Hall"
"712297548","Silver","Spring 2022","In Room","Frederiksen Court 82"
"702577806","Cardinal","Spring 2022","Reserved","Maple Hall"
"792637853","Cardinal","Spring 2022","In Room","Birch Hall"
"822847108","Cardinal","Spring 2022","In Room","Friley Hall"
"822007275","Cardinal","Spring Only 2022","In Room","Eaton Hall"
"862287414","Cardinal","Spring Only 2022","In Room","Geoffroy Hall"
"862217430","Cardinal","Spring 2022","In Room","Willow Hall"
"812317698","Silver","Spring 2022","In Room","Friley Hall"
"852427662","Cardinal","Spring Only 2022","Reserved","Willow Hall"
"822467786","Bronze","Spring 2022","In Room","Buchanan Hall"
"832427747","Gold","Spring 2022","In Room","Friley Hall"
"882507783","85 Flex Block","Spring 2022","Application","Off Campus"
"802667917","Cardinal","Spring 2022","In Room","Roberts Hall"
"842717981","Gold","Spring 2022","In Room","Helser Hall"
"962847060","Cardinal","Spring 2022","In Room","Larch Hall"
"902867197","Cardinal","Spring 2022","In Room","Elm Hall"
"982037262","Gold","Spring 2022","In Room","Barton Hall"
"922067325","Cardinal","Spring Only 2022","In Room","Larch Hall"
"962177332","Bronze","Spring 2022","History","Off Campus"
"992107316","Gold","Spring 2022","In Room","Frederiksen Court 42"
"932117437","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"962397629","Cardinal","Spring 2022","In Room","Willow Hall"
"042798027","Bronze","Spring 2022","In Room","Frederiksen Court 11"
"042028358","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"042178499","Bronze","Spring 2022","Application","Off Campus"
"092248487","Gold","Spring 2022","In Room","Maple Hall"
"042378530","Cardinal","Spring 2022","In Room","Larch Hall"
"082308525","Cardinal","Spring 2022","In Room","Helser Hall"
"002478743","Bronze","Spring 2022","In Room","Buchanan Hall"
"022448786","Cardinal","Spring 2022","In Room","Friley Hall"
"012568804","25 Flex Block","Spring 2022","Application","Off Campus"
"072688803","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"002648997","25 Flex Block","Spring 2022","History","Off Campus"
"172878071","Cardinal","Spring 2022","Reserved","Buchanan Hall"
"122848116","Gold","Spring 2022","In Room","Maple Hall"
"132358540","Cardinal","Spring 2022","In Room","Friley Hall"
"182428685","Cardinal","Spring 2022","In Room","Helser Hall"
"202758003","Cardinal","Spring 2022","In Room","Friley Hall"
"212748085","Gold","Spring 2022","In Room","Friley Hall"
"232988236","Cardinal","Spring 2022","In Room","Oak Hall"
"252238401","Cardinal","Spring 2022","In Room","Larch Hall"
"282228482","Bronze","Spring 2022","History","Off Campus"
"232218577","Cardinal","Spring 2022","In Room","Maple Hall"
"352838199","Cardinal","Spring 2022","History","Off Campus"
"362178449","Cyclone","Spring 2022","In Room","Roberts Hall"
"362308583","Cyclone","Spring 2022","In Room","Larch Hall"
"382368524","Gold","Spring 2022","In Room","Buchanan Hall"
"392578702","Bronze","Spring 2022","In Room","Friley Hall"
"302688956","Cyclone","Spring 2022","In Room","Elm Hall"
"412888158","Bronze","Spring 2022","In Room","Friley Hall"
"412108485","Cardinal","Spring 2022","In Room","Oak Hall"
"432318560","Gold","Spring 2022","In Room","Frederiksen Court 11"
"402338697","Cardinal","Spring 2022","In Room","Willow Hall"
"492558715","Cyclone","Spring 2022","In Room","Barton Hall"
"412538859","Cardinal","Spring Only 2022","Reserved","Birch Hall"
"482638832","RA Plan","Spring 2022","In Room","Maple Hall"
"512848134","Gold","Spring 2022","In Room","Friley Hall"
"502268553","Cardinal","Spring 2022","In Room","Eaton Hall"
"562428630","Gold","Spring 2022","In Room","Frederiksen Court 22"
"542638927","Bronze","Spring 2022","In Room","Larch Hall"
"662788079","Cardinal","Spring 2022","In Room","Helser Hall"
"672318510","Cardinal","Spring 2022","In Room","Friley Hall"
"692448655","Silver","Spring 2022","Application","Off Campus"
"742838071","Cardinal","Spring 2022","In Room","Maple Hall"
"772808000","Cyclone","Spring 2022","In Room","Friley Hall"
"722098327","Silver","Spring 2022","In Room","Buchanan Hall"
"762288599","Cardinal","Spring 2022","In Room","Friley Hall"
"722348638","Cardinal","Spring 2022","In Room","Willow Hall"
"852088307","Cardinal","Spring 2022","In Room","Helser Hall"
"872128380","Cardinal","Spring 2022","In Room","Larch Hall"
"852358591","Cardinal","Spring 2022","In Room","Willow Hall"
"872318551","Cardinal","Spring 2022","In Room","Maple Hall"
"802528805","Gold","Spring 2022","In Room","Buchanan Hall"
"852508828","Cardinal","Spring 2022","In Room","Maple Hall"
"842668907","Cardinal","Spring 2022","In Room","Helser Hall"
"932758076","Gold","Spring 2022","In Room","Friley Hall"
"982058224","Gold","Spring 2022","In Room","Helser Hall"
"932098346","Gold","Spring 2022","Application","Off Campus"
"932288515","Cardinal","Spring 2022","In Room","Friley Hall"
"932498725","Gold","Spring 2022","In Room","Oak Hall"
"972768931","Cardinal","Spring 2022","In Room","Maple Hall"
"092879071","Cardinal","Spring 2022","In Room","Buchanan Hall"
"042819116","Cardinal","Spring 2022","In Room","Maple Hall"
"042839188","Bronze","Spring 2022","Application","Off Campus"
"192139382","Bronze","Spring 2022","Application","Off Campus"
"152279482","Gold","Spring 2022","In Room","Larch Hall"
"172219470","85 Flex Block","Spring 2022","In Room","University Village 151"
"182299433","Cardinal","Spring 2022","In Room","Friley Hall"
"282989113","Cardinal","Spring 2022","In Room","Friley Hall"
"242979266","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"242389290","Cardinal","Spring 2022","In Room","Willow Hall"
"292039292","Silver","Spring 2022","In Room","Geoffroy Hall"
"272249473","Cardinal","Spring 2022","In Room","Willow Hall"
"262459663","Cardinal","Spring 2022","In Room","Frederiksen Court 36"
"222469737","Cyclone","Spring 2022","In Room","Larch Hall"
"222459798","50 Flex Block","Spring 2022","History","Off Campus"
"242509888","Cardinal","Spring 2022","In Room","Friley Hall"
"312839126","Gold","Spring 2022","In Room","Friley Hall"
"362929268","Bronze","Spring 2022","History","Off Campus"
"372079231","Bronze","Spring 2022","In Room","Frederiksen Court 21"
"372199439","Cyclone","Spring 2022","In Room","Larch Hall"
"332339659","Cardinal","Spring 2022","In Room","Friley Hall"
"492069224","Gold","Spring 2022","In Room","Larch Hall"
"432369645","Cardinal","Spring 2022","In Room","Birch Hall"
"422489777","Silver","Spring 2022","In Room","Frederiksen Court 24"
"402599872","25 Flex Block","Spring 2022","History","Off Campus"
"452609988","Cardinal","Spring 2022","In Room","Buchanan Hall"
"502789014","Cardinal","Spring 2022","In Room","Martin Hall"
"592909111","Gold","Spring 2022","In Room","Willow Hall"
"542999238","Bronze","Spring 2022","In Room","Willow Hall"
"522499713","Cardinal","Spring 2022","In Room","Friley Hall"
"572559744","Cardinal","Spring Only 2022","In Room","Friley Hall"
"612789016","Cardinal","Spring 2022","In Room","Friley Hall"
"692879082","Bronze","Spring 2022","Application","Off Campus"
"612929236","Cardinal","Spring 2022","In Room","Freeman Hall"
"682039230","25 Flex Block","Spring 2022","Application","Off Campus"
"692139331","Cardinal","Spring 2022","In Room","Friley Hall"
"682279470","Cardinal","Spring 2022","In Room","Willow Hall"
"612209597","Gold","Spring 2022","In Room","Eaton Hall"
"642339619","Gold","Spring 2022","In Room","Buchanan Hall"
"672309639","Cardinal","Spring 2022","In Room","Larch Hall"
"622449736","Gold","Spring 2022","In Room","Friley Hall"
"662629989","Bronze","Spring 2022","In Room","Friley Hall"
"762829041","Cardinal","Spring 2022","In Room","Larch Hall"
"782849070","Gold","Spring 2022","In Room","Maple Hall"
"732899117","Cardinal","Spring 2022","In Room","Helser Hall"
"772849139","Silver","Spring 2022","In Room","Frederiksen Court 12"
"772879310","Cardinal","Spring 2022","In Room","Elm Hall"
"732219535","Cardinal","Spring 2022","In Room","Eaton Hall"
"702569830","Gold","Spring 2022","In Room","Willow Hall"
"752749968","Cardinal","Spring 2022","In Room","Buchanan Hall"
"812889155","Cyclone","Spring 2022","In Room","Maple Hall"
"832979278","Cardinal","Spring 2022","In Room","Eaton Hall"
"802069382","Cardinal","Spring Only 2022","Reserved","Geoffroy Hall"
"822159467","Cyclone","Spring 2022","In Room","Maple Hall"
"812659973","Gold","Spring 2022","In Room","Oak Hall"
"962179320","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"982229463","RA Plan","Spring 2022","In Room","Friley Hall"
"912539877","Cardinal","Spring 2022","In Room","Frederiksen Court 23"
"932619975","Gold","Spring 2022","History","Off Campus"
"033030348","Cardinal","Spring 2022","In Room","Buchanan Hall"
"073430642","Cardinal","Spring 2022","In Room","Friley Hall"
"033410759","Gold","Spring 2022","In Room","Willow Hall"
"123720024","Gold","Spring 2022","In Room","Willow Hall"
"103860154","Cardinal","Spring 2022","In Room","Maple Hall"
"123890116","Bronze","Spring 2022","In Room","Lyon Hall"
"163860167","Gold","Spring 2022","In Room","Larch Hall"
"173960121","Cyclone","Spring 2022","In Room","Buchanan Hall"
"183950190","50 Flex Block","Spring 2022","History","Off Campus"
"143170478","Cardinal","Spring 2022","In Room","Oak Hall"
"173400611","Gold","Spring 2022","In Room","Geoffroy Hall"
"233860104","Cardinal","Spring 2022","In Room","Larch Hall"
"213230576","85 Flex Block","Spring 2022","History","Off Campus"
"233530824","Cardinal","Spring 2022","In Room","Buchanan Hall"
"353970191","Bronze","Spring 2022","Application","Off Campus"
"373800179","Cardinal","Spring 2022","In Room","Frederiksen Court 21"
"343990255","85 Flex Block","Spring Only 2022","In Room","University Village 110"
"353920287","Gold","Spring 2022","In Room","Oak Hall"
"363020229","Cardinal","Spring 2022","In Room","Eaton Hall"
"323020333","25 Flex Block","Spring 2022","In Room","University Village 168"
"353220599","CyFlex","Spring 2022","In Room","Helser Hall"
"313580804","Cardinal","Spring 2022","In Room","Friley Hall"
"313680905","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"343600966","Bronze","Spring 2022","Application","Off Campus"
"463040240","Cardinal","Spring 2022","In Room","Friley Hall"
"403060381","Cardinal","Spring 2022","In Room","Welch Hall"
"473230452","Gold","Spring 2022","In Room","Friley Hall"
"493230454","Cardinal","Spring 2022","In Room","Birch Hall"
"423320616","Cardinal","Spring 2022","In Room","Oak Hall"
"473490788","Gold","Spring 2022","In Room","Larch Hall"
"443620996","Gold","Spring 2022","In Room","Welch Hall"
"513300615","Cyclone","Spring 2022","In Room","Frederiksen Court 23"
"583330661","Gold","Spring 2022","In Room","Geoffroy Hall"
"573550761","Cardinal","Spring 2022","In Room","Larch Hall"
"503550824","Cardinal","Spring 2022","In Room","Buchanan Hall"
"593730950","Gold","Spring 2022","In Room","Helser Hall"
"603980216","Cardinal","Spring 2022","In Room","Willow Hall"
"673000211","Cardinal","Spring Only 2022","In Room","Frederiksen Court 41"
"663080316","Bronze","Spring 2022","Application","Off Campus"
"693200336","Cardinal","Spring 2022","In Room","Friley Hall"
"633270443","Cardinal","Spring 2022","In Room","Friley Hall"
"673560646","50 Flex Block","Spring 2022","Application","Off Campus"
"693670893","Cardinal","Spring 2022","In Room","Willow Hall"
"693750912","Gold","Spring 2022","Application","Off Campus"
"743150465","Gold","Spring 2022","In Room","Maple Hall"
"733200598","Cardinal","Spring 2022","In Room","Friley Hall"
"793420613","Cardinal","Spring 2022","In Room","Friley Hall"
"733560807","Bronze","Spring 2022","In Room","University Village 167"
"743570885","Cardinal","Spring 2022","In Room","Eaton Hall"
"763640830","Cardinal","Spring 2022","In Room","Oak Hall"
"713690985","Cardinal","Spring 2022","In Room","Willow Hall"
"843960298","Gold","Spring 2022","In Room","Martin Hall"
"813060382","Cardinal","Spring Only 2022","In Room","Barton Hall"
"803130434","Cardinal","Spring 2022","In Room","Maple Hall"
"823170486","Cardinal","Spring 2022","In Room","Friley Hall"
"883200400","RA Plan","Spring 2022","In Room","Martin Hall"
"833230579","Bronze","Spring 2022","Application","Off Campus"
"833440787","Gold","Spring 2022","In Room","Geoffroy Hall"
"813530812","25 Flex Block","Spring 2022","In Room","Frederiksen Court 53"
"873790920","Cardinal","Spring 2022","In Room","Larch Hall"
"913840114","Cardinal","Spring 2022","In Room","Larch Hall"
"913960126","Gold","Spring 2022","In Room","Geoffroy Hall"
"923880125","Cardinal","Spring 2022","In Room","Friley Hall"
"933910297","Bronze","Spring 2022","In Room","Frederiksen Court 22"
"973940289","Cardinal","Spring 2022","In Room","Friley Hall"
"933170487","Cardinal","Spring 2022","In Room","Friley Hall"
"923340649","Cardinal","Spring 2022","In Room","Friley Hall"
"933340697","Bronze","Spring 2022","In Room","Frederiksen Court 52"
"953390625","Gold","Spring 2022","In Room","Buchanan Hall"
"963320606","Gold","Spring 2022","In Room","Larch Hall"
"903490783","Cardinal","Spring 2022","In Room","Helser Hall"
"923480733","50 Flex Block","Spring 2022","Application","Off Campus"
"913680985","85 Flex Block","Spring 2022","History","Off Campus"
"013861101","Cardinal","Spring 2022","In Room","Elm Hall"
"023831193","Gold","Spring 2022","In Room","Friley Hall"
"083051272","Cardinal","Spring 2022","In Room","Martin Hall"
"093211413","105 Flex Block","Spring 2022","In Room","Willow Hall"
"063211527","Cardinal","Spring 2022","In Room","Willow Hall"
"053561828","Cardinal","Spring 2022","In Room","Maple Hall"
"073601872","Gold","Spring 2022","In Room","Oak Hall"
"003681943","Cardinal","Spring 2022","In Room","Friley Hall"
"123711006","Gold","Spring 2022","In Room","Martin Hall"
"183901183","Gold","Spring 2022","In Room","Roberts Hall"
"103941220","RA Plan","Spring 2022","Reserved","Helser Hall"
"143951224","CyFlex","Spring 2022","In Room","Frederiksen Court 61"
"113061341","Cardinal","Spring 2022","In Room","Buchanan Hall"
"133011337","Gold","Spring 2022","In Room","Maple Hall"
"123251596","Cardinal","Spring 2022","In Room","Larch Hall"
"193461749","Cardinal","Spring 2022","In Room","Willow Hall"
"193591792","Cardinal","Spring 2022","In Room","Helser Hall"
"203781024","Silver","Spring 2022","In Room","Frederiksen Court 24"
"283911142","Gold","Spring 2022","In Room","Welch Hall"
"203981260","Cardinal","Spring 2022","In Room","Friley Hall"
"263081280","Cyclone","Spring 2022","In Room","Martin Hall"
"243151594","Gold","Spring 2022","In Room","Friley Hall"
"283541742","Gold","Spring 2022","In Room","Eaton Hall"
"253531886","Cardinal","Spring 2022","In Room","Larch Hall"
"343801178","Cyclone","Spring 2022","In Room","Maple Hall"
"383041221","Cardinal","Spring Only 2022","In Room","Friley Hall"
"353051308","Gold","Spring 2022","In Room","Geoffroy Hall"
"333221577","Cardinal","Spring 2022","In Room","Willow Hall"
"323391635","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"333361663","Cardinal","Spring 2022","In Room","Welch Hall"
"303461740","Gold","Spring 2022","In Room","Martin Hall"
"373681800","Cardinal","Spring 2022","In Room","Larch Hall"
"393621890","Gold","Spring 2022","In Room","Friley Hall"
"343651915","Cardinal","Spring 2022","In Room","Larch Hall"
"393721990","Gold","Spring 2022","In Room","Helser Hall"
"413921235","Gold","Spring 2022","In Room","Friley Hall"
"433181467","Cardinal","Spring 2022","In Room","Larch Hall"
"403321600","Cyclone","Spring 2022","In Room","Frederiksen Court 35"
"443421704","Cardinal","Spring 2022","In Room","University Village 151"
"483641852","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"483711928","Cardinal","Spring 2022","In Room","Friley Hall"
"563781096","Cardinal","Spring 2022","In Room","Maple Hall"
"513081381","Cardinal","Spring Only 2022","In Room","Willow Hall"
"523131405","CyFlex","Spring 2022","In Room","Friley Hall"
"563521760","Gold","Spring 2022","In Room","Maple Hall"
"583451778","85 Flex Block","Spring 2022","History","Off Campus"
"503561812","Cardinal","Spring 2022","In Room","Lyon Hall"
"553621955","Gold","Spring 2022","In Room","Geoffroy Hall"
"573681906","Cardinal","Spring 2022","In Room","Lyon Hall"
"613781023","Bronze","Spring 2022","History","Off Campus"
"693711009","Gold","Spring 2022","In Room","Buchanan Hall"
"623081395","Cardinal","Spring 2022","In Room","Martin Hall"
"693121302","Cardinal","Spring 2022","In Room","Birch Hall"
"613151481","Gold","Spring 2022","In Room","Geoffroy Hall"
"683231493","RA Plan","Spring 2022","In Room","Birch Hall"
"693221529","Cyclone","Spring 2022","In Room","Friley Hall"
"693691801","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"713891103","Cardinal","Spring 2022","In Room","Oak Hall"
"703321615","Bronze","Spring 2022","In Room","Frederiksen Court 35"
"703351650","Bronze","Spring 2022","Reserved","Off Campus"
"743621934","Bronze","Spring 2022","History","Off Campus"
"813561116","Bronze","Spring 2022","In Room","Frederiksen Court 63"
"873901191","Cardinal","Spring 2022","In Room","Friley Hall"
"833031378","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"883241411","Cardinal","Spring 2022","In Room","Friley Hall"
"813201584","Cardinal","Spring Only 2022","In Room","Friley Hall"
"813331632","Cardinal","Spring 2022","In Room","Friley Hall"
"813391633","Gold","Spring 2022","In Room","Eaton Hall"
"873511780","105 Flex Block","Spring 2022","History","Off Campus"
"953131418","Cardinal","Spring 2022","In Room","Willow Hall"
"943601947","50 Flex Block","Spring 2022","History","Off Campus"
"013822134","Cardinal","Spring 2022","In Room","Larch Hall"
"073972170","Cardinal","Spring 2022","In Room","Friley Hall"
"033972286","Cardinal","Spring 2022","In Room","Oak Hall"
"043932264","Gold","Spring 2022","In Room","Friley Hall"
"063952215","Cardinal","Spring 2022","History","Off Campus"
"093462604","Cardinal","Spring 2022","In Room","Willow Hall"
"053422725","Cardinal","Spring 2022","In Room","Birch Hall"
"063552825","Cyclone","Spring 2022","In Room","Geoffroy Hall"
"033682955","Cardinal","Spring 2022","In Room","Helser Hall"
"133772002","Cardinal","Spring 2022","In Room","Willow Hall"
"153752095","Cardinal","Spring 2022","In Room","Friley Hall"
"163942036","Cardinal","Spring Only 2022","Reserved","Eaton Hall"
"183872082","Cardinal","Spring 2022","In Room","Maple Hall"
"113012300","Bronze","Spring 2022","History","Off Campus"
"113092363","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"123092394","85 Flex Block","Spring 2022","In Room","Frederiksen Court 35"
"123172411","Gold","Spring 2022","In Room","Maple Hall"
"173432690","Gold","Spring 2022","In Room","Maple Hall"
"173582866","RA Plan","Spring 2022","In Room","Friley Hall"
"283942110","Gold","Spring 2022","In Room","Friley Hall"
"203372642","Cardinal","Spring 2022","In Room","Welch Hall"
"253332664","Bronze","Spring 2022","In Room","Frederiksen Court 24"
"263352686","Cardinal","Spring 2022","In Room","Friley Hall"
"273512877","Cardinal","Spring 2022","In Room","Friley Hall"
"303812170","Cardinal","Spring 2022","In Room","Oak Hall"
"353842104","Cardinal","Spring 2022","In Room","Friley Hall"
"313912200","Cardinal","Spring 2022","In Room","Roberts Hall"
"363182405","RA Plan","Spring 2022","In Room","Friley Hall"
"393142418","Cardinal","Spring 2022","In Room","Helser Hall"
"333332602","Cardinal","Spring 2022","In Room","Friley Hall"
"363382608","Cyclone","Spring 2022","In Room","Geoffroy Hall"
"373372649","Cardinal","Spring 2022","In Room","Birch Hall"
"333692914","Cardinal","Spring 2022","In Room","Friley Hall"
"363642938","Cardinal","Spring 2022","In Room","Larch Hall"
"423862165","Cardinal","Spring Only 2022","In Room","Geoffroy Hall"
"453882124","Cardinal","Spring 2022","In Room","Helser Hall"
"463892175","Cardinal","Spring 2022","In Room","Maple Hall"
"463922296","105 Flex Block","Spring 2022","Application","Off Campus"
"403302307","Gold","Spring 2022","In Room","Geoffroy Hall"
"413192491","Bronze","Spring 2022","In Room","Frederiksen Court 83"
"473212430","Cardinal","Spring 2022","In Room","Larch Hall"
"403192579","Cardinal","Spring 2022","In Room","Larch Hall"
"473682918","Gold","Spring 2022","In Room","Helser Hall"
"553972206","CyFlex","Spring 2022","Reserved","Frederiksen Court 52"
"513092340","Silver","Spring 2022","In Room","Friley Hall"
"553032334","Cardinal","Spring 2022","In Room","Helser Hall"
"673892106","25 Flex Block","Spring 2022","Application","Off Campus"
"693922248","Cardinal","Spring 2022","In Room","Martin Hall"
"613162460","105 Flex Block","Spring 2022","Application","Off Campus"
"643202503","Gold","Spring 2022","In Room","Geoffroy Hall"
"643282512","Cardinal","Spring 2022","In Room","Friley Hall"
"653282526","Cardinal","Spring 2022","In Room","Maple Hall"
"663232558","Gold","Spring 2022","In Room","Oak Hall"
"633412742","Silver","Spring 2022","In Room","Buchanan Hall"
"693502751","Gold","Spring 2022","In Room","Eaton Hall"
"713762043","Cardinal","Spring 2022","In Room","Larch Hall"
"733872195","Cardinal","Spring 2022","In Room","Friley Hall"
"713922260","Gold","Spring 2022","In Room","Buchanan Hall"
"723072333","Gold","Spring 2022","In Room","Buchanan Hall"
"703072489","Gold","Spring 2022","In Room","Willow Hall"
"723412751","Bronze","Spring 2022","In Room","Frederiksen Court 36"
"773582846","85 Flex Block","Spring 2022","Application","Off Campus"
"763622918","Cardinal","Spring 2022","In Room","Willow Hall"
"773662976","Cardinal","Spring 2022","In Room","Helser Hall"
"893962181","Cardinal","Spring 2022","In Room","Eaton Hall"
"803832249","Bronze","Spring 2022","In Room","Barton Hall"
"873922246","Cardinal","Spring 2022","In Room","Buchanan Hall"
"853132444","Cardinal","Spring 2022","In Room","Geoffroy Hall"
"813242590","Gold","Spring 2022","In Room","Maple Hall"
"843232583","Gold","Spring 2022","In Room","Geoffroy Hall"
"803472772","Gold","Spring 2022","In Room","Friley Hall"
"843522866","Gold","Spring 2022","In Room","Friley Hall"
"883542867","Cardinal","Spring 2022","In Room","Helser Hall"
"923842165","105 Flex Block","Spring 2022","In Room","Frederiksen Court 52"
"993892117","Cardinal","Spring 2022","In Room","Friley Hall"
"903082382","Cardinal","Spring 2022","In Room","Buchanan Hall"
