"ID","Meal Plan Description","Term Session Description","Entry Status Description","Room Location Description"
"902727065","25 Flex Block","Fall 2021","In Room","Frederiksen Court 42"
"922717026","Gold","Fall 2021","In Room","Friley Hall"
"962847060","Cardinal","Fall 2021","In Room","Larch Hall"
"902867197","Cardinal","Fall 2021","In Room","Elm Hall"
"982037262","Gold","Fall 2021","In Room","Barton Hall"
"992087223","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"962177332","Bronze","Fall 2021","History","Off Campus"
"992107316","Gold","Fall 2021","In Room","Frederiksen Court 62"
"932117437","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"902377624","50 Flex Block","Fall 2021","Application","Off Campus"
"962397629","Cardinal","Fall 2021","In Room","Willow Hall"
"982747972","Cardinal","Fall 2021","In Room","Friley Hall"
"042798027","Bronze","Fall 2021","In Room","Frederiksen Court 11"
"022018398","50 Flex Block","Fall 2021","Application","Off Campus"
"042028358","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"042178499","Bronze","Fall 2021","Application","Off Campus"
"092248487","Gold","Fall 2021","In Room","Maple Hall"
"042378530","Cardinal","Fall 2021","In Room","Larch Hall"
"082308525","Cardinal","Fall 2021","In Room","Helser Hall"
"002478743","Bronze","Fall 2021","In Room","Buchanan Hall"
"022448786","Cardinal","Fall 2021","In Room","Friley Hall"
"072688803","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"002648997","50 Flex Block","Fall 2021","History","Off Campus"
"172878071","Cardinal","Fall 2021","Reserved","Buchanan Hall"
"122848116","Gold","Fall 2021","In Room","Maple Hall"
"132358540","Cardinal","Fall 2021","In Room","Friley Hall"
"172368543","105 Flex Block","Fall 2021","Application","Off Campus"
"182428685","Cardinal","Fall 2021","In Room","Helser Hall"
"162598809","Cardinal","Fall 2021","In Room","Helser Hall"
"202758003","Cardinal","Fall 2021","In Room","Friley Hall"
"212748085","Cardinal","Fall 2021","In Room","Friley Hall"
"232988236","Cardinal","Fall 2021","In Room","Oak Hall"
"252238401","Cardinal","Fall 2021","In Room","Larch Hall"
"282228482","Bronze","Fall 2021","History","Off Campus"
"232218577","Cardinal","Fall 2021","In Room","Maple Hall"
"352838199","Cardinal","Fall 2021","History","Off Campus"
"362178449","Cyclone","Fall 2021","In Room","Roberts Hall"
"362308583","Cyclone","Fall 2021","In Room","Larch Hall"
"382368524","Gold","Fall 2021","In Room","Buchanan Hall"
"392578702","Bronze","Fall 2021","In Room","Friley Hall"
"302688956","Cyclone","Fall 2021","In Room","Elm Hall"
"412888158","Bronze","Fall 2021","In Room","Friley Hall"
"412808169","25 Flex Block","Fall 2021","History","Off Campus"
"432168391","Silver","Fall 2021","In Room","Frederiksen Court 71"
"412108485","Cardinal","Fall 2021","In Room","Oak Hall"
"432318560","Gold","Fall 2021","In Room","Frederiksen Court 11"
"402338697","Cardinal","Fall 2021","In Room","Willow Hall"
"492558715","Cyclone","Fall 2021","In Room","Barton Hall"
"482638832","RA Plan","Fall 2021","In Room","Maple Hall"
"512848134","Gold","Fall 2021","In Room","Friley Hall"
"582908123","50 Flex Block","Fall 2021","History","Off Campus"
"552948228","50 Flex Block","Fall 2021","History","Off Campus"
"502268553","Cardinal","Fall 2021","In Room","Eaton Hall"
"562428630","Gold","Fall 2021","In Room","Frederiksen Court 22"
"542638927","Bronze","Fall 2021","In Room","Larch Hall"
"632758029","25 Flex Block","Fall 2021","In Room","Frederiksen Court 71"
"662788079","Cardinal","Fall 2021","In Room","Helser Hall"
"672318510","Cardinal","Fall 2021","In Room","Friley Hall"
"692448655","Silver","Fall 2021","Application","Off Campus"
"742838071","Cardinal","Fall 2021","In Room","Maple Hall"
"772808000","Cyclone","Fall 2021","In Room","Friley Hall"
"712088306","Cardinal","Fall 2021","In Room","Helser Hall"
"722098327","Silver","Fall 2021","In Room","Buchanan Hall"
"762288599","Cardinal","Fall 2021","In Room","Friley Hall"
"782368554","50 Flex Block","Fall 2021","Application","Off Campus"
"722348638","Cardinal","Fall 2021","In Room","Willow Hall"
"782538752","25 Flex Block","Fall 2021","Application","Off Campus"
"752698918","25 Flex Block","Fall 2021","In Room","Frederiksen Court 36"
"842858197","Cyclone","Fall 2021","In Room","Buchanan Hall"
"852088307","Cardinal","Fall 2021","In Room","Helser Hall"
"872128380","Cardinal","Fall 2021","In Room","Larch Hall"
"852358591","Cardinal","Fall 2021","In Room","Willow Hall"
"872318551","Cardinal","Fall 2021","In Room","Maple Hall"
"802528805","Gold","Fall 2021","In Room","Buchanan Hall"
"852508828","Cardinal","Fall 2021","In Room","Maple Hall"
"842668907","Cardinal","Fall 2021","In Room","Helser Hall"
"872768983","Cardinal","Fall 2021","Reserved","Maple Hall"
"932758076","Gold","Fall 2021","In Room","Friley Hall"
"982058224","Cardinal","Fall 2021","In Room","Helser Hall"
"932098346","Gold","Fall 2021","Application","Off Campus"
"932288515","Cardinal","Fall 2021","In Room","Friley Hall"
"932498725","Gold","Fall 2021","In Room","Oak Hall"
"972768931","Cardinal","Fall 2021","In Room","Maple Hall"
"062869082","Cardinal","Fall 2021","Reserved","Freeman Hall"
"092879071","Cardinal","Fall 2021","Reserved","Buchanan Hall"
"042819116","Cardinal","Fall 2021","In Room","Maple Hall"
"042839188","Bronze","Fall 2021","Application","Off Campus"
"022309635","Cyclone","Fall 2021","In Room","Buchanan Hall"
"132929190","50 Flex Block","Fall 2021","In Room","Frederiksen Court 42"
"192139382","Bronze","Fall 2021","Application","Off Campus"
"152279482","Gold","Fall 2021","In Room","Larch Hall"
"172219470","Cardinal","Fall 2021","In Room","Friley Hall"
"182299433","Cyclone","Fall 2021","In Room","Friley Hall"
"102279543","Cardinal","Fall 2021","In Room","Larch Hall"
"282989113","Cardinal","Fall 2021","In Room","Friley Hall"
"242979266","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"242389290","Cardinal","Fall 2021","In Room","Willow Hall"
"262019231","Bronze","Fall 2021","History","Off Campus"
"292039292","Silver","Fall 2021","In Room","Geoffroy Hall"
"252159417","25 Flex Block","Fall 2021","History","Off Campus"
"272249473","Cardinal","Fall 2021","In Room","Willow Hall"
"212209535","Bronze","Fall 2021","In Room","Roberts Hall"
"262459663","Cardinal","Fall 2021","In Room","Frederiksen Court 36"
"222469737","Cyclone","Fall 2021","In Room","Larch Hall"
"222459798","85 Flex Block","Fall 2021","History","Off Campus"
"242509888","Cardinal","Fall 2021","In Room","Friley Hall"
"312839126","Gold","Fall 2021","In Room","Friley Hall"
"362929268","Cardinal","Fall 2021","In Room","Maple Hall"
"372079231","Bronze","Fall 2021","In Room","Frederiksen Court 21"
"372199439","Cyclone","Fall 2021","In Room","Larch Hall"
"332339659","Cardinal","Fall 2021","In Room","Friley Hall"
"452839010","50 Flex Block","Fall 2021","Application","Off Campus"
"492069224","Gold","Fall 2021","In Room","Larch Hall"
"432369645","Cardinal","Fall 2021","In Room","Birch Hall"
"472479622","Gold","Fall 2021","In Room","Roberts Hall"
"422489777","Silver","Fall 2021","In Room","Frederiksen Court 24"
"402599872","Cardinal","Fall 2021","In Room","Elm Hall"
"452609988","Cardinal","Fall 2021","In Room","Buchanan Hall"
"462609989","25 Flex Block","Fall 2021","History","Off Campus"
"502789014","Cardinal","Fall 2021","In Room","Martin Hall"
"592909111","Gold","Fall 2021","In Room","Willow Hall"
"542999238","Bronze","Fall 2021","In Room","Willow Hall"
"592069205","50 Flex Block","Fall 2021","In Room","Frederiksen Court 83"
"522499713","Cardinal","Fall 2021","In Room","Friley Hall"
"612789016","Cardinal","Fall 2021","In Room","Friley Hall"
"632789075","50 Flex Block","Fall 2021","History","Off Campus"
"662709019","85 Flex Block","Fall 2021","Application","Off Campus"
"692879082","Bronze","Fall 2021","Application","Off Campus"
"612929236","Cardinal","Fall 2021","In Room","Freeman Hall"
"672099272","Gold","Fall 2021","In Room","Geoffroy Hall"
"682039230","25 Flex Block","Fall 2021","Application","Off Campus"
"692139331","Cardinal","Fall 2021","In Room","Friley Hall"
"682279470","Cardinal","Fall 2021","In Room","Willow Hall"
"612209597","Cardinal","Fall 2021","In Room","Eaton Hall"
"672299599","25 Flex Block","Fall 2021","In Room","Frederiksen Court 35"
"642339619","Cardinal","Fall 2021","In Room","Buchanan Hall"
"672309639","Cardinal","Fall 2021","In Room","Larch Hall"
"622449736","Gold","Fall 2021","In Room","Friley Hall"
"612559853","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"662629989","Bronze","Fall 2021","In Room","Friley Hall"
"762829041","Cardinal","Fall 2021","In Room","Larch Hall"
"782849070","Gold","Fall 2021","In Room","Maple Hall"
"732899117","Cardinal","Fall 2021","In Room","Helser Hall"
"772849139","Silver","Fall 2021","In Room","Frederiksen Court 12"
"772879310","Cardinal","Fall 2021","In Room","Elm Hall"
"732219535","Cardinal","Fall 2021","In Room","Eaton Hall"
"702499785","85 Flex Block","Fall 2021","History","Off Campus"
"702569830","Gold","Fall 2021","In Room","Willow Hall"
"732569875","105 Flex Block","Fall 2021","History","Off Campus"
"752749968","Cardinal","Fall 2021","In Room","Buchanan Hall"
"812889155","Cyclone","Fall 2021","In Room","Maple Hall"
"832979278","Cardinal","Fall 2021","In Room","Eaton Hall"
"842989235","85 Flex Block","Fall 2021","History","Off Campus"
"822159467","Cyclone","Fall 2021","In Room","Maple Hall"
"812659973","Cardinal","Fall 2021","In Room","Oak Hall"
"962179320","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"982229463","RA Plan","Fall 2021","In Room","Friley Hall"
"912539877","Cardinal","Fall 2021","In Room","Frederiksen Court 23"
"932619975","Gold","Fall 2021","In Room","Willow Hall"
"033030348","Cardinal","Fall 2021","In Room","Buchanan Hall"
"053270529","50 Flex Block","Fall 2021","History","Off Campus"
"073430642","Cardinal","Fall 2021","In Room","Friley Hall"
"033410759","Gold","Fall 2021","In Room","Willow Hall"
"123720024","Cardinal","Fall 2021","In Room","Willow Hall"
"103860154","Cardinal","Fall 2021","In Room","Maple Hall"
"123890116","Bronze","Fall 2021","In Room","Lyon Hall"
"163860167","Cardinal","Fall 2021","In Room","Larch Hall"
"173960121","Cyclone","Fall 2021","In Room","Buchanan Hall"
"143170478","Cardinal","Fall 2021","In Room","Oak Hall"
"173400611","Gold","Fall 2021","In Room","Geoffroy Hall"
"193570710","Gold","Fall 2021","In Room","Eaton Hall"
"233860104","Cardinal","Fall 2021","In Room","Larch Hall"
"213230576","85 Flex Block","Fall 2021","History","Off Campus"
"233530824","Cardinal","Fall 2021","In Room","Buchanan Hall"
"353970191","Bronze","Fall 2021","Application","Off Campus"
"373800179","Cardinal","Fall 2021","In Room","Frederiksen Court 21"
"343990255","Silver","Fall 2021","In Room","University Village 110"
"353920287","Gold","Fall 2021","In Room","Oak Hall"
"363020229","Cardinal","Fall 2021","In Room","Eaton Hall"
"353220599","CyFlex","Fall 2021","In Room","Helser Hall"
"313580804","Cardinal","Fall 2021","In Room","Friley Hall"
"313680905","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"343600966","Bronze","Fall 2021","Application","Off Campus"
"463040240","Cardinal","Fall 2021","In Room","Friley Hall"
"403060381","Cardinal","Fall 2021","In Room","Welch Hall"
"473230452","Gold","Fall 2021","In Room","Friley Hall"
"493230454","Cardinal","Fall 2021","In Room","Birch Hall"
"423320616","Cardinal","Fall 2021","In Room","Oak Hall"
"473450662","105 Flex Block","Fall 2021","History","Off Campus"
"473490788","Gold","Fall 2021","In Room","Larch Hall"
"403670976","RA Plan","Fall 2021","In Room","Eaton Hall"
"443620996","Gold","Fall 2021","In Room","Welch Hall"
"513300615","Cyclone","Fall 2021","In Room","Frederiksen Court 23"
"583330661","Gold","Fall 2021","In Room","Geoffroy Hall"
"573550761","Cardinal","Fall 2021","In Room","Larch Hall"
"503550824","Cardinal","Fall 2021","In Room","Buchanan Hall"
"593730950","Gold","Fall 2021","In Room","Helser Hall"
"603980216","Cardinal","Fall 2021","In Room","Willow Hall"
"663080316","Bronze","Fall 2021","Application","Off Campus"
"693200336","Cardinal","Fall 2021","In Room","Maple Hall"
"633270443","Cardinal","Fall 2021","In Room","Friley Hall"
"693670893","Cardinal","Fall 2021","In Room","Willow Hall"
"693750912","Gold","Fall 2021","Application","Off Campus"
"773060281","85 Flex Block","Fall 2021","In Room","Frederiksen Court 42"
"743150465","Cardinal","Fall 2021","In Room","Maple Hall"
"733200598","Cardinal","Fall 2021","In Room","Friley Hall"
"793420613","Cardinal","Fall 2021","In Room","Helser Hall"
"733560807","Bronze","Fall 2021","In Room","University Village 167"
"743570885","Cardinal","Fall 2021","In Room","Eaton Hall"
"763640830","Cardinal","Fall 2021","In Room","Oak Hall"
"713690985","Cardinal","Fall 2021","In Room","Willow Hall"
"843960298","Gold","Fall 2021","In Room","Martin Hall"
"803130434","Cardinal","Fall 2021","In Room","Maple Hall"
"803100484","Cardinal","Fall 2021","In Room","Willow Hall"
"823170486","Cardinal","Fall 2021","In Room","Friley Hall"
"883200400","RA Plan","Fall 2021","In Room","Martin Hall"
"833440787","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"873790920","Cardinal","Fall 2021","In Room","Larch Hall"
"913840114","Cardinal","Fall 2021","In Room","Larch Hall"
"913960126","Gold","Fall 2021","In Room","Geoffroy Hall"
"923860105","50 Flex Block","Fall 2021","In Room","University Village 115"
"923880125","Cardinal","Fall 2021","In Room","Friley Hall"
"953940150","50 Flex Block","Fall 2021","In Room","Frederiksen Court 72"
"933910297","Silver","Fall 2021","In Room","Frederiksen Court 71"
"973940289","Cardinal","Fall 2021","In Room","Friley Hall"
"933170487","Cardinal","Fall 2021","In Room","Friley Hall"
"923340649","Cardinal","Fall 2021","In Room","Friley Hall"
"933340697","Gold","Fall 2021","In Room","Frederiksen Court 52"
"953390625","Gold","Fall 2021","In Room","Buchanan Hall"
"963320606","Gold","Fall 2021","In Room","Larch Hall"
"903490783","Cardinal","Fall 2021","In Room","Helser Hall"
"923480733","50 Flex Block","Fall 2021","Application","Off Campus"
"913680985","85 Flex Block","Fall 2021","History","Off Campus"
"013861101","Cardinal","Fall 2021","In Room","Elm Hall"
"023831193","Gold","Fall 2021","In Room","Friley Hall"
"083051272","Cardinal","Fall 2021","Reserved","Martin Hall"
"063091338","25 Flex Block","Fall 2021","Application","Off Campus"
"093211413","Cardinal","Fall 2021","In Room","Willow Hall"
"063211527","Cardinal","Fall 2021","In Room","Willow Hall"
"053561828","Cardinal","Fall 2021","In Room","Maple Hall"
"073601872","Cardinal","Fall 2021","In Room","Oak Hall"
"003681943","Cardinal","Fall 2021","In Room","Friley Hall"
"123711006","Cardinal","Fall 2021","In Room","Martin Hall"
"103881173","85 Flex Block","Fall 2021","Application","Off Campus"
"173831199","85 Flex Block","Fall 2021","Application","Off Campus"
"183901183","Gold","Fall 2021","In Room","Roberts Hall"
"103941220","Bronze","Fall 2021","In Room","Frederiksen Court 81"
"143951224","Cardinal","Fall 2021","In Room","Willow Hall"
"113061341","Cardinal","Fall 2021","In Room","Buchanan Hall"
"133011337","Cardinal","Fall 2021","In Room","Maple Hall"
"123251596","Cardinal","Fall 2021","In Room","Larch Hall"
"153371669","Cardinal","Fall 2021","In Room","Buchanan Hall"
"193461749","Cardinal","Fall 2021","In Room","Willow Hall"
"193591792","Cardinal","Fall 2021","In Room","Helser Hall"
"193741980","85 Flex Block","Fall 2021","Application","Off Campus"
"203781024","Silver","Fall 2021","In Room","Frederiksen Court 24"
"233801167","25 Flex Block","Fall 2021","History","Off Campus"
"283911142","Gold","Fall 2021","In Room","Welch Hall"
"203981260","Cardinal","Fall 2021","In Room","Friley Hall"
"263081280","Cardinal","Fall 2021","In Room","Martin Hall"
"243151594","Gold","Fall 2021","In Room","Friley Hall"
"283541742","Cardinal","Fall 2021","In Room","Eaton Hall"
"253531886","Cardinal","Fall 2021","In Room","Larch Hall"
"343801178","Cyclone","Fall 2021","In Room","Maple Hall"
"313291385","25 Flex Block","Fall 2021","Application","Off Campus"
"353051308","Gold","Fall 2021","In Room","Geoffroy Hall"
"333221577","Cardinal","Fall 2021","In Room","Willow Hall"
"323391635","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"333361663","Cardinal","Fall 2021","In Room","Welch Hall"
"303461740","Gold","Fall 2021","In Room","Martin Hall"
"333421764","50 Flex Block","Fall 2021","Application","Off Campus"
"373681800","Cardinal","Fall 2021","In Room","Larch Hall"
"393621890","Cardinal","Fall 2021","In Room","Friley Hall"
"343651915","Cardinal","Fall 2021","In Room","Larch Hall"
"393721990","Cardinal","Fall 2021","In Room","Helser Hall"
"413921235","Gold","Fall 2021","In Room","Friley Hall"
"433181467","Cardinal","Fall 2021","In Room","Larch Hall"
"413211592","50 Flex Block","Fall 2021","Cancelled","Off Campus"
"403321600","Cyclone","Fall 2021","In Room","Frederiksen Court 35"
"433391694","50 Flex Block","Fall 2021","Application","Off Campus"
"443421704","Cardinal","Fall 2021","In Room","Friley Hall"
"483641852","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"483711928","Cardinal","Fall 2021","In Room","Friley Hall"
"563781096","Cardinal","Fall 2021","In Room","Maple Hall"
"593011203","85 Flex Block","Fall 2021","In Room","Frederiksen Court 24"
"523131405","Cardinal","Fall 2021","In Room","Friley Hall"
"563521760","Cardinal","Fall 2021","In Room","Maple Hall"
"583451778","105 Flex Block","Fall 2021","History","Off Campus"
"503561812","Cardinal","Fall 2021","In Room","Lyon Hall"
"553621955","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"573681906","Cardinal","Fall 2021","In Room","Lyon Hall"
"613781023","Bronze","Fall 2021","History","Off Campus"
"693711009","Gold","Fall 2021","In Room","Buchanan Hall"
"653051149","85 Flex Block","Fall 2021","In Room","Frederiksen Court 63"
"623081395","Cardinal","Fall 2021","In Room","Martin Hall"
"693121302","Cardinal","Fall 2021","In Room","Birch Hall"
"613151481","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"683231493","RA Plan","Fall 2021","In Room","Birch Hall"
"693221529","Cyclone","Fall 2021","In Room","Friley Hall"
"643541857","Gold","Fall 2021","Reserved","Helser Hall"
"693691801","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"693771912","85 Flex Block","Fall 2021","History","Off Campus"
"743771095","Cardinal","Fall 2021","In Room","Frederiksen Court 13"
"753721025","Gold","Fall 2021","In Room","Willow Hall"
"713891103","Cardinal","Fall 2021","In Room","Oak Hall"
"703321615","Bronze","Fall 2021","In Room","Frederiksen Court 35"
"703351650","Silver","Fall 2021","Reserved","Off Campus"
"743621934","Bronze","Fall 2021","History","Off Campus"
"813561116","Bronze","Fall 2021","In Room","Frederiksen Court 63"
"853831145","105 Flex Block","Fall 2021","In Room","Frederiksen Court 74"
"873901191","Cardinal","Fall 2021","In Room","Friley Hall"
"853931266","50 Flex Block","Fall 2021","In Room","Frederiksen Court 23"
"833031378","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"883241411","Cardinal","Fall 2021","In Room","Friley Hall"
"813331632","Cardinal","Fall 2021","In Room","Friley Hall"
"813391633","Gold","Fall 2021","In Room","Eaton Hall"
"853471736","50 Flex Block","Fall 2021","In Room","Frederiksen Court 41"
"873511780","105 Flex Block","Fall 2021","History","Off Campus"
"943961213","25 Flex Block","Fall 2021","History","Off Campus"
"953131418","Cardinal","Fall 2021","In Room","Willow Hall"
"933251556","Cardinal","Fall 2021","In Room","Willow Hall"
"943601947","105 Flex Block","Fall 2021","History","Off Campus"
"013822134","Cardinal","Fall 2021","In Room","Larch Hall"
"073972170","Cardinal","Fall 2021","In Room","Friley Hall"
"033972286","Cardinal","Fall 2021","In Room","Oak Hall"
"043932264","Gold","Fall 2021","In Room","Friley Hall"
"063952215","Cardinal","Fall 2021","In Room","Friley Hall"
"093272492","Cyclone","Fall 2021","In Room","Willow Hall"
"023342593","Gold","Fall 2021","In Room","Martin Hall"
"093462604","Cardinal","Fall 2021","In Room","Willow Hall"
"053422725","Cardinal","Fall 2021","In Room","Birch Hall"
"063552825","Cyclone","Fall 2021","In Room","Geoffroy Hall"
"033682955","Cardinal","Fall 2021","In Room","Helser Hall"
"133772002","Cardinal","Fall 2021","In Room","Willow Hall"
"153752095","Cardinal","Fall 2021","In Room","Friley Hall"
"183872082","Cardinal","Fall 2021","In Room","Maple Hall"
"113012300","50 Flex Block","Fall 2021","History","Off Campus"
"113012300","Bronze","Fall 2021","History","Off Campus"
"113092363","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"123092394","Bronze","Fall 2021","In Room","Frederiksen Court 35"
"123172411","Cardinal","Fall 2021","In Room","Maple Hall"
"173432690","Gold","Fall 2021","In Room","Maple Hall"
"123492741","105 Flex Block","Fall 2021","History","Off Campus"
"173582866","RA Plan","Fall 2021","In Room","Friley Hall"
"193632979","105 Flex Block","Fall 2021","Application","Off Campus"
"283942110","Gold","Fall 2021","In Room","Friley Hall"
"273082327","Bronze","Fall 2021","In Room","Frederiksen Court 22"
"203372642","Cardinal","Fall 2021","In Room","Welch Hall"
"253332664","Bronze","Fall 2021","In Room","Frederiksen Court 24"
"263352686","Cardinal","Fall 2021","In Room","Friley Hall"
"273512877","Cardinal","Fall 2021","In Room","Friley Hall"
"303812170","Cardinal","Fall 2021","In Room","Oak Hall"
"353842104","Cardinal","Fall 2021","In Room","Roberts Hall"
"313912200","Cardinal","Fall 2021","In Room","Roberts Hall"
"363182405","RA Plan","Fall 2021","In Room","Friley Hall"
"393142418","Cardinal","Fall 2021","In Room","Helser Hall"
"303242678","50 Flex Block","Fall 2021","History","Off Campus"
"333332602","Cardinal","Fall 2021","In Room","Friley Hall"
"363382608","Cyclone","Fall 2021","In Room","Geoffroy Hall"
"373372649","Cardinal","Fall 2021","In Room","Birch Hall"
"313642900","Cardinal","Fall 2021","In Room","Barton Hall"
"333692914","Cardinal","Fall 2021","In Room","Friley Hall"
"363642938","Cardinal","Fall 2021","In Room","Larch Hall"
"453882124","Cardinal","Fall 2021","In Room","Helser Hall"
"463892175","Cardinal","Fall 2021","In Room","Maple Hall"
"403302307","Gold","Fall 2021","In Room","Geoffroy Hall"
"413192491","Bronze","Fall 2021","In Room","Frederiksen Court 83"
"473212430","Cardinal","Fall 2021","In Room","Larch Hall"
"403192579","Cardinal","Fall 2021","In Room","Larch Hall"
"453352634","25 Flex Block","Fall 2021","In Room","Frederiksen Court 21"
"473682918","Gold","Fall 2021","In Room","Helser Hall"
"553972206","Cardinal","Fall 2021","In Room","Willow Hall"
"513092340","Silver","Fall 2021","In Room","Friley Hall"
"533092384","105 Flex Block","Fall 2021","History","Off Campus"
"553032334","Cardinal","Fall 2021","In Room","Helser Hall"
"643872043","25 Flex Block","Fall 2021","Application","Off Campus"
"603042190","25 Flex Block","Fall 2021","History","Off Campus"
"603852279","Bronze","Fall 2021","Application","Off Campus"
"693922248","Cardinal","Fall 2021","In Room","Martin Hall"
"613162460","105 Flex Block","Fall 2021","Application","Off Campus"
"633112456","Cardinal","Fall 2021","In Room","Elm Hall"
"643202503","Gold","Fall 2021","In Room","Geoffroy Hall"
"643282512","Cardinal","Fall 2021","In Room","Friley Hall"
"653282526","Cardinal","Fall 2021","In Room","Maple Hall"
"663232558","Gold","Fall 2021","In Room","Oak Hall"
"633412742","Silver","Fall 2021","In Room","Buchanan Hall"
"693502751","Gold","Fall 2021","In Room","Eaton Hall"
"603542805","Bronze","Fall 2021","Application","Off Campus"
"713762043","Cardinal","Fall 2021","In Room","Larch Hall"
"703842152","Cyclone","Fall 2021","In Room","Oak Hall"
"733872195","Cardinal","Fall 2021","In Room","Friley Hall"
"713922260","Gold","Fall 2021","In Room","Buchanan Hall"
"723072333","Gold","Fall 2021","In Room","Buchanan Hall"
"703072489","Gold","Fall 2021","In Room","Willow Hall"
"763212525","105 Flex Block","Fall 2021","History","Off Campus"
"723512842","50 Flex Block","Fall 2021","Application","Off Campus"
"773582846","50 Flex Block","Fall 2021","Application","Off Campus"
"763622918","Cardinal","Fall 2021","In Room","Willow Hall"
"773662976","Cardinal","Fall 2021","In Room","Friley Hall"
"893962181","Cardinal","Fall 2021","In Room","Eaton Hall"
"803832249","Bronze","Fall 2021","In Room","Barton Hall"
"873922246","Cardinal","Fall 2021","In Room","Buchanan Hall"
"853132444","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"813242590","Gold","Fall 2021","In Room","Maple Hall"
"843232583","Gold","Fall 2021","In Room","Geoffroy Hall"
"803472772","Gold","Fall 2021","In Room","Friley Hall"
"843522866","Gold","Fall 2021","In Room","Friley Hall"
"873582856","50 Flex Block","Fall 2021","History","Off Campus"
"883542867","Cardinal","Fall 2021","In Room","Helser Hall"
"923842165","Gold","Fall 2021","In Room","Frederiksen Court 52"
"993892117","Cardinal","Fall 2021","In Room","Friley Hall"
"903082382","Cardinal","Fall 2021","Reserved","Buchanan Hall"
"923412706","Cardinal","Fall 2021","In Room","Willow Hall"
"073363638","Gold","Fall 2021","In Room","Buchanan Hall"
"173823189","Cardinal","Fall 2021","In Room","Maple Hall"
"193903208","105 Flex Block","Fall 2021","In Room","University Village 161"
"113003302","Cyclone","Fall 2021","In Room","Buchanan Hall"
"163023375","Cardinal","Fall 2021","In Room","Friley Hall"
"193063347","25 Flex Block","Fall 2021","History","Off Campus"
"113053439","Cardinal","Fall 2021","In Room","Maple Hall"
"143223545","Cardinal","Fall 2021","In Room","Larch Hall"
"103473762","Cardinal","Fall 2021","Cancelled","Off Campus"
"173433708","Cyclone","Fall 2021","In Room","Helser Hall"
"123563810","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"213743033","Cyclone","Fall 2021","In Room","Maple Hall"
"273023399","Cyclone","Fall 2021","In Room","Geoffroy Hall"
"253243526","Cyclone","Fall 2021","In Room","Buchanan Hall"
"283243506","Gold","Fall 2021","In Room","Maple Hall"
"243413763","50 Flex Block","Fall 2021","Application","Off Campus"
"283513761","Cardinal","Fall 2021","In Room","Elm Hall"
"263533824","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"373903266","Cardinal","Fall 2021","In Room","Eaton Hall"
"363023347","Cardinal","Fall 2021","In Room","Helser Hall"
"323243461","Cardinal","Fall 2021","In Room","Maple Hall"
"393113498","Cardinal","Fall 2021","In Room","Geoffroy Hall"
"363203524","Gold","Fall 2021","In Room","Geoffroy Hall"
"313233609","Cardinal","Fall 2021","In Room","Willow Hall"
"353353697","Cyclone","Fall 2021","In Room","Elm Hall"
"343593885","Bronze","Fall 2021","Application","Off Campus"
"473803128","Cyclone","Fall 2021","In Room","Geoffroy Hall"
"473933205","Bronze","Fall 2021","In Room","Frederiksen Court 71"
"493093377","Gold","Fall 2021","In Room","Oak Hall"
"433163471","Cardinal","Fall 2021","In Room","Frederiksen Court 22"
"423303681","Cardinal","Fall 2021","In Room","Friley Hall"
"493633891","85 Flex Block","Fall 2021","History","Off Campus"
"593733078","Cardinal","Fall 2021","Reserved","Larch Hall"
"563863157","Gold","Fall 2021","In Room","Maple Hall"
"503083478","Gold","Fall 2021","In Room","Larch Hall"
"503293500","Cardinal","Fall 2021","Reserved","Birch Hall"
"503233658","Gold","Fall 2021","In Room","Helser Hall"
"543383664","Gold","Fall 2021","In Room","Maple Hall"
"543643714","25 Flex Block","Fall 2021","Application","Off Campus"
"583543770","Cardinal","Fall 2021","In Room","Buchanan Hall"
"593533791","Gold","Fall 2021","In Room","Friley Hall"
"563503807","Cardinal","Fall 2021","In Room","Martin Hall"
"573553828","Gold","Fall 2021","In Room","Friley Hall"
"633773052","Bronze","Fall 2021","Application","Off Campus"
"693833127","Gold","Fall 2021","In Room","Birch Hall"
"613943280","50 Flex Block","Fall 2021","Application","Off Campus"
"613283562","Gold","Fall 2021","In Room","Friley Hall"
"643203502","Cardinal","Fall 2021","In Room","Maple Hall"
"603423771","Gold","Fall 2021","In Room","Maple Hall"
