"ID","Meal Plan Description","Term Session Description","Entry Status Description","Room Location Description"
"811143232","85 Flex Block","Spring 2023","History","Off Campus"
"881233305","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"811323494","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"821443560","Bronze","Spring 2023","In Room","Buchanan Hall"
"871613729","Cyclone","Spring Only 2023","In Room","Frederiksen Court 12"
"851843933","Gold","Spring 2023","In Room","Martin Hall"
"921093137","Cardinal","Spring 2023","In Room","Larch Hall"
"981073158","Gold","Spring 2023","In Room","Wallace Hall"
"981133150","Bronze","Spring 2023","In Room","Frederiksen Court 41"
"911473521","CA Plan","Spring 2023","In Room","Freeman Hall"
"971463517","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"051994016","Cardinal","Spring 2023","In Room","Larch Hall"
"091114141","Gold","Spring 2023","In Room","Eaton Hall"
"041394462","Cardinal","Spring 2023","In Room","Friley Hall"
"001484572","Gold","Spring 2023","In Room","Martin Hall"
"081444599","85 Flex Block","Spring 2023","In Room","University Village 131"
"001174721","Gold","Spring 2023","In Room","Friley Hall"
"011714862","Silver","Spring 2023","History","Off Campus"
"081834989","Silver","Spring 2023","Reserved","Frederiksen Court 81"
"101494531","Gold","Spring 2023","In Room","Helser Hall"
"151514653","Cyclone","Spring 2023","In Room","Buchanan Hall"
"141694741","Bronze","Spring 2023","History","Off Campus"
"181774806","Silver","Spring Only 2023","Reserved","Friley Hall"
"171844995","85 Flex Block","Spring 2023","History","Off Campus"
"231914082","25 Flex Block","Spring 2023","Application","Off Campus"
"231054125","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"261974163","Cardinal","Spring 2023","In Room","Buchanan Hall"
"201124222","Cardinal","Spring 2023","In Room","Martin Hall"
"201264457","Silver","Spring 2023","In Room","Frederiksen Court 83"
"241314401","Cardinal","Spring 2023","In Room","Linden Hall"
"261594666","50 Flex Block","Spring 2023","Application","Off Campus"
"261604794","50 Flex Block","Spring 2023","Application","Off Campus"
"331394414","Cardinal","Spring 2023","In Room","Elm Hall"
"341404505","Cardinal","Spring 2023","In Room","Martin Hall"
"301834951","Gold","Spring 2023","In Room","Larch Hall"
"371894964","25 Flex Block","Spring 2023","Reserved","Off Campus"
"411934022","Gold","Spring 2023","In Room","Helser Hall"
"451294316","Cardinal","Spring 2023","In Room","Friley Hall"
"461224333","Bronze","Spring 2023","In Room","Frederiksen Court 81"
"481864908","Silver","Spring 2023","In Room","Frederiksen Court 21"
"511804049","Gold","Spring 2023","In Room","Buchanan Hall"
"551064165","Cardinal","Spring 2023","In Room","Freeman Hall"
"591004126","Gold","Spring 2023","In Room","Eaton Hall"
"541164275","Cardinal","Spring 2023","In Room","Friley Hall"
"541364453","CA Plan","Spring 2023","In Room","Roberts Hall"
"531474543","Cardinal","Spring 2023","In Room","Eaton Hall"
"561404523","Cardinal","Spring 2023","In Room","University Village 129"
"581464538","Bronze","Spring 2023","In Room","Frederiksen Court 52"
"581534699","Cardinal","Spring 2023","Reserved","University Village 111"
"561644767","Cardinal","Spring 2023","In Room","Freeman Hall"
"661054187","Cyclone","Spring 2023","In Room","Elm Hall"
"661164257","Cardinal","Spring 2023","In Room","Helser Hall"
"641684775","Gold","Spring 2023","In Room","Helser Hall"
"671674774","105 Flex Block","Spring 2023","History","Off Campus"
"691764740","Cardinal","Spring 2023","In Room","Linden Hall"
"681764889","Gold","Spring 2023","In Room","Eaton Hall"
"601894910","Cardinal","Spring 2023","Reserved","Frederiksen Court 71"
"741094113","Cardinal","Spring Only 2023","In Room","Larch Hall"
"761104247","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"721464542","Gold","Spring 2023","In Room","Larch Hall"
"751534682","Gold","Spring 2023","In Room","Larch Hall"
"781924980","Gold","Spring 2023","In Room","Willow Hall"
"811964062","Cardinal","Spring 2023","In Room","Maple Hall"
"801074141","Gold","Spring 2023","In Room","Geoffroy Hall"
"851144256","Cardinal","Spring 2023","In Room","Larch Hall"
"811134398","105 Flex Block","Spring 2023","In Room","Frederiksen Court 61"
"811484501","Cardinal","Spring 2023","In Room","Larch Hall"
"891654650","Cardinal","Spring 2023","In Room","Martin Hall"
"841604715","Cardinal","Spring 2023","In Room","Birch Hall"
"801784840","Gold","Spring 2023","In Room","Helser Hall"
"801644857","Bronze","Spring 2023","In Room","Friley Hall"
"831744850","Cardinal","Spring 2023","In Room","Friley Hall"
"971214328","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"961474586","Cardinal","Spring 2023","In Room","Eaton Hall"
"941774885","Gold","Spring 2023","In Room","Maple Hall"
"961814937","Gold","Spring 2023","In Room","Maple Hall"
"001925031","Cardinal","Spring 2023","In Room","Martin Hall"
"031005140","Cardinal","Spring 2023","In Room","Lyon Hall"
"091205230","Cardinal","Spring 2023","In Room","Buchanan Hall"
"081235375","Cardinal","Spring 2023","In Room","Helser Hall"
"031285459","Cardinal","Spring 2023","In Room","Friley Hall"
"081495555","25 Flex Block","Spring 2023","History","Off Campus"
"081505675","105 Flex Block","Spring 2023","History","Off Campus"
"031585729","Gold","Spring 2023","History","Off Campus"
"041645765","Cardinal","Spring 2023","In Room","Buchanan Hall"
"021625869","Gold","Spring 2023","In Room","Helser Hall"
"081705898","Cardinal","Spring 2023","In Room","Maple Hall"
"011875901","Gold","Spring 2023","In Room","Birch Hall"
"141245345","Gold","Spring 2023","In Room","Willow Hall"
"161215376","Cardinal","Spring 2023","In Room","Helser Hall"
"141565610","Gold","Spring 2023","In Room","Friley Hall"
"141725895","Cardinal","Spring 2023","In Room","Linden Hall"
"111845942","Cardinal","Spring 2023","In Room","Maple Hall"
"291185245","25 Flex Block","Spring 2023","In Room","Frederiksen Court 35"
"211225351","Gold","Spring 2023","In Room","Martin Hall"
"291535679","Cardinal","Spring 2023","In Room","Friley Hall"
"281665779","Gold","Spring 2023","In Room","Helser Hall"
"321935159","85 Flex Block","Spring 2023","History","Off Campus"
"331005102","50 Flex Block","Spring 2023","History","Off Campus"
"331215380","Cardinal","Spring 2023","In Room","Barton Hall"
"301625781","Silver","Spring 2023","In Room","Frederiksen Court 83"
"401845016","Gold","Spring 2023","In Room","Friley Hall"
"401085209","Gold","Spring 2023","In Room","Friley Hall"
"431385413","Gold","Spring 2023","In Room","Friley Hall"
"481695774","Cardinal","Spring 2023","In Room","Friley Hall"
"421705825","Cardinal","Spring 2023","Reserved","Buchanan Hall"
"541955085","Gold","Spring 2023","In Room","Geoffroy Hall"
"591155258","Silver","Spring 2023","In Room","Barton Hall"
"581335445","Bronze","Spring 2023","Application","Off Campus"
"591745835","Gold","Spring 2023","In Room","Welch Hall"
"691005125","25 Flex Block","Spring 2023","In Room","Frederiksen Court 12"
"651145285","Gold","Spring 2023","In Room","Willow Hall"
"641335491","Bronze","Spring 2023","History","Off Campus"
"681345444","Bronze","Spring 2023","In Room","Frederiksen Court 35"
"641645724","Cardinal","Spring 2023","In Room","Eaton Hall"
"681685784","CyFlex","Spring 2023","In Room","Frederiksen Court 82"
"691725889","Gold","Spring Only 2023","In Room","Friley Hall"
"741945040","50 Flex Block","Spring 2023","History","Off Campus"
"701305400","Gold","Spring 2023","In Room","Eaton Hall"
"731335433","Cyclone","Spring 2023","In Room","Friley Hall"
"711455541","Cardinal","Spring 2023","In Room","Linden Hall"
"731725863","Cardinal","Spring 2023","In Room","Maple Hall"
"721835983","Cardinal","Spring 2023","In Room","Larch Hall"
"811025209","105 Flex Block","Spring 2023","In Room","University Village 102"
"821245312","Cardinal","Spring 2023","In Room","Friley Hall"
"861475546","Cardinal","Spring 2023","In Room","Helser Hall"
"821495627","Bronze","Spring 2023","In Room","Frederiksen Court 21"
"881595697","Gold","Spring 2023","In Room","Elm Hall"
"871645717","Cardinal","Spring 2023","In Room","Willow Hall"
"881745858","Cyclone","Spring 2023","In Room","Frederiksen Court 73"
"861885985","Bronze","Spring 2023","In Room","Frederiksen Court 35"
"921945168","Cyclone","Spring 2023","In Room","Willow Hall"
"961025146","Gold","Spring 2023","In Room","Willow Hall"
"951165293","Gold","Spring 2023","In Room","Buchanan Hall"
"921135368","Gold","Spring 2023","In Room","Buchanan Hall"
"931275343","Cardinal","Spring 2023","In Room","Maple Hall"
"961245372","Cardinal","Spring 2023","History","Off Campus"
"901785915","CyFlex","Spring 2023","History","Off Campus"
"041966071","CA Plan","Spring 2023","In Room","Martin Hall"
"071996005","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"071956096","Cardinal","Spring 2023","History","Off Campus"
"031096181","Cardinal","Spring 2023","In Room","Buchanan Hall"
"091106141","Bronze","Spring 2023","History","Off Campus"
"011376400","Gold","Spring 2023","In Room","Oak Hall"
"041316474","Gold","Spring 2023","In Room","Linden Hall"
"061356401","Bronze","Spring 2023","In Room","Barton Hall"
"091356495","Silver","Spring 2023","History","Off Campus"
"061596614","Cardinal","Spring 2023","In Room","Lyon Hall"
"151236381","Cardinal","Spring 2023","In Room","Larch Hall"
"161346492","Cardinal","Spring 2023","In Room","Willow Hall"
"101476609","Cardinal","Spring 2023","In Room","Eaton Hall"
"151796834","Cardinal","Spring 2023","In Room","Elm Hall"
"181826934","Cyclone","Spring 2023","In Room","Friley Hall"
"201366518","Cardinal","Spring 2023","In Room","Willow Hall"
"281456568","Cyclone","Spring 2023","In Room","Larch Hall"
"291616519","Cardinal","Spring 2023","In Room","Friley Hall"
"261586685","Silver","Spring 2023","In Room","University Village 119"
"251646730","25 Flex Block","Spring 2023","In Room","University Village 152"
"271616706","Cardinal","Spring 2023","In Room","Willow Hall"
"271646736","Gold","Spring 2023","History","Off Campus"
"281676717","Cardinal","Spring 2023","In Room","Welch Hall"
"221626857","Cardinal","Spring 2023","In Room","Elm Hall"
"241736810","Cardinal","Spring 2023","In Room","Helser Hall"
"211886920","Cardinal","Spring 2023","In Room","Linden Hall"
"231826994","CyFlex","Spring 2023","In Room","Martin Hall"
"241856912","Cardinal","Spring 2023","In Room","Larch Hall"
"301996149","Gold","Spring 2023","In Room","Maple Hall"
"381076137","Gold","Spring 2023","In Room","Geoffroy Hall"
"341366539","50 Flex Block","Spring 2023","History","Off Campus"
"341606756","Cardinal","Spring 2023","In Room","Welch Hall"
"361676735","Gold","Spring 2023","In Room","Elm Hall"
"321676847","25 Flex Block","Spring 2023","Application","Off Campus"
"321666857","Cardinal","Spring 2023","In Room","Friley Hall"
"301736929","Gold","Spring 2023","In Room","Elm Hall"
"311806921","Gold","Spring 2023","Application","Off Campus"
"391876999","Cardinal","Spring 2023","In Room","Birch Hall"
"491966004","Cardinal","Spring 2023","In Room","Friley Hall"
"421336441","Cardinal","Spring 2023","In Room","Friley Hall"
"451386480","Cardinal","Spring 2023","In Room","Willow Hall"
"441476570","25 Flex Block","Spring 2023","Reserved","Frederiksen Court 74"
"451496574","Silver","Spring 2023","History","Off Campus"
"461706815","Cardinal","Spring 2023","In Room","Friley Hall"
"531986073","Gold","Spring 2023","In Room","Helser Hall"
"501166378","Cardinal","Spring Only 2023","In Room","Larch Hall"
"551266323","85 Flex Block","Spring 2023","History","Off Campus"
"571246385","Silver","Spring 2023","History","Off Campus"
"511296419","Gold","Spring 2023","In Room","Welch Hall"
"561306414","Cardinal","Spring 2023","In Room","Maple Hall"
"591406585","Gold","Spring 2023","Application","Off Campus"
"511686760","Cyclone","Spring 2023","History","Off Campus"
"521896910","Cardinal","Spring 2023","In Room","Maple Hall"
"581856927","Cardinal","Spring 2023","In Room","Linden Hall"
"611886059","Cyclone","Spring 2023","In Room","Geoffroy Hall"
"621196246","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"661336213","Silver","Spring 2023","In Room","Frederiksen Court 34"
"691106299","Cardinal","Spring 2023","In Room","Larch Hall"
"621186339","Gold","Spring 2023","In Room","Willow Hall"
"621286371","Cardinal","Spring 2023","In Room","Buchanan Hall"
"601286414","Cardinal","Spring 2023","In Room","Friley Hall"
"611226409","Silver","Spring 2023","In Room","Buchanan Hall"
"601406590","Gold","Spring 2023","In Room","Helser Hall"
"651476553","25 Flex Block","Spring 2023","In Room","Frederiksen Court 51"
"621526797","Cyclone","Spring 2023","In Room","Geoffroy Hall"
"601626819","Cardinal","Spring 2023","In Room","Helser Hall"
"601656885","Bronze","Spring 2023","In Room","Frederiksen Court 41"
"611446812","Bronze","Spring 2023","In Room","Willow Hall"
"751986028","Silver","Spring 2023","Reserved","Off Campus"
"721016151","Cardinal","Spring 2023","In Room","Helser Hall"
"731136221","Cardinal","Spring 2023","In Room","Martin Hall"
"731166251","Gold","Spring 2023","In Room","Geoffroy Hall"
"721246341","Gold","Spring 2023","In Room","Oak Hall"
"791376436","Gold","Spring 2023","In Room","Maple Hall"
"761406541","Cardinal","Spring 2023","In Room","Birch Hall"
"791576678","Cardinal","Spring 2023","In Room","Maple Hall"
"751636783","Gold","Spring 2023","In Room","Helser Hall"
"751766803","Bronze","Spring 2023","In Room","Linden Hall"
"771736896","Cardinal","Spring Only 2023","In Room","Geoffroy Hall"
"721826911","Cardinal","Spring 2023","In Room","Buchanan Hall"
"751866954","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"821006111","Cardinal","Spring 2023","In Room","Friley Hall"
"801096207","Bronze","Spring 2023","History","Off Campus"
"851296324","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"811386450","Bronze","Spring 2023","In Room","Frederiksen Court 11"
"831786810","Cardinal","Spring 2023","In Room","Martin Hall"
"881756867","Cardinal","Spring 2023","In Room","Larch Hall"
"811706966","Cardinal","Spring 2023","History","Off Campus"
"941926001","Cyclone","Spring 2023","In Room","Frederiksen Court 23"
"981906066","Gold","Spring 2023","In Room","Frederiksen Court 42"
"941346492","Bronze","Spring 2023","In Room","Buchanan Hall"
"931436520","Cardinal","Spring 2023","In Room","Friley Hall"
"991626775","CA Plan","Spring 2023","In Room","Geoffroy Hall"
"941736846","Gold","Spring 2023","In Room","Larch Hall"
"901776988","Silver","Spring 2023","History","Off Campus"
"021877039","Silver","Spring 2023","In Room","Frederiksen Court 13"
"061997010","CA Plan","Spring 2023","In Room","Helser Hall"
"081027163","Cardinal","Spring 2023","In Room","Larch Hall"
"091007128","Gold","Spring 2023","In Room","Larch Hall"
"011117207","Cardinal","Spring 2023","In Room","Willow Hall"
"041117243","Gold","Spring 2023","In Room","Oak Hall"
"051237333","Gold","Spring 2023","In Room","Friley Hall"
"001217455","Cardinal","Spring 2023","In Room","Linden Hall"
"081317453","Gold","Spring 2023","In Room","Maple Hall"
"051417561","Bronze","Spring 2023","In Room","Frederiksen Court 71"
"071497565","Cyclone","Spring 2023","In Room","Geoffroy Hall"
"091497523","Bronze","Spring 2023","In Room","Frederiksen Court 74"
"021547660","50 Flex Block","Spring 2023","History","Off Campus"
"031577612","Cardinal","Spring 2023","In Room","Welch Hall"
"061637704","Cardinal","Spring 2023","In Room","Helser Hall"
"011617839","Bronze","Spring 2023","In Room","Frederiksen Court 53"
"021787861","Cardinal","Spring 2023","In Room","Helser Hall"
"111897029","Silver","Spring 2023","In Room","Wallace Hall"
"111077247","Cardinal","Spring Only 2023","In Room","Roberts Hall"
"141157282","Cyclone","Spring Only 2023","In Room","Martin Hall"
"131457581","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"131537634","Cardinal","Spring 2023","In Room","Elm Hall"
"101637888","Cardinal","Spring 2023","In Room","Willow Hall"
"111857990","Cardinal","Spring 2023","In Room","Willow Hall"
"131807942","Silver","Spring 2023","In Room","Linden Hall"
"181837937","Cardinal","Spring 2023","In Room","Eaton Hall"
"271947086","Cardinal","Spring 2023","In Room","Friley Hall"
"291947088","Cardinal","Spring 2023","In Room","Buchanan Hall"
"271017101","Cardinal","Spring 2023","History","Off Campus"
"291067178","Cardinal","Spring 2023","In Room","Helser Hall"
"291277343","Bronze","Spring 2023","Cancelled","Off Campus"
"231457552","Gold","Spring 2023","In Room","Maple Hall"
"201427624","Cyclone","Spring 2023","In Room","Geoffroy Hall"
"241567612","Gold","Spring 2023","In Room","Friley Hall"
"221677750","Cardinal","Spring 2023","In Room","Birch Hall"
"311927000","Cardinal","Spring 2023","In Room","Helser Hall"
"341187202","Cardinal","Spring 2023","In Room","Friley Hall"
"361177295","Gold","Spring 2023","In Room","Helser Hall"
"391137288","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"311137328","Gold","Spring 2023","In Room","Martin Hall"
"341287310","Cardinal","Spring 2023","In Room","Larch Hall"
"361257314","Cardinal","Spring 2023","In Room","Wallace Hall"
"331417688","Silver","Spring 2023","In Room","Maple Hall"
"311677790","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"371907858","Silver","Spring 2023","History","Off Campus"
"471997061","Cardinal","Spring 2023","In Room","Friley Hall"
"491937057","Bronze","Spring 2023","In Room","Frederiksen Court 12"
"411567600","Cardinal","Spring 2023","In Room","Buchanan Hall"
"451527643","Gold","Spring 2023","In Room","Welch Hall"
"461597664","Cardinal","Spring 2023","In Room","Oak Hall"
"481537646","Cardinal","Spring 2023","In Room","Eaton Hall"
"491507686","CyFlex","Spring 2023","In Room","Frederiksen Court 83"
"401717995","Bronze","Spring 2023","In Room","University Village 153"
"441777958","Cardinal","Spring 2023","In Room","Friley Hall"
"531067141","Cardinal","Spring 2023","In Room","Welch Hall"
"551007190","Bronze","Spring 2023","History","Off Campus"
"521127291","Cyclone","Spring 2023","In Room","Friley Hall"
"571267383","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"581367452","Cyclone","Spring 2023","In Room","Friley Hall"
"521367579","Cardinal","Spring 2023","In Room","Helser Hall"
"551447512","Bronze","Spring 2023","In Room","Frederiksen Court 81"
"551347539","Cardinal","Spring 2023","In Room","Elm Hall"
"501797957","Cardinal","Spring 2023","In Room","University Village 110"
"551867942","Bronze","Spring 2023","In Room","Frederiksen Court 11"
"551817952","Cardinal","Spring 2023","In Room","Larch Hall"
"601847089","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"641907063","Silver","Spring 2023","In Room","Larch Hall"
"631137211","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"661387434","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"631357547","Cardinal","Spring 2023","In Room","Maple Hall"
"631577620","Bronze","Spring 2023","History","Off Campus"
"641507662","Cardinal","Spring 2023","Reserved","Off Campus"
"641897971","50 Flex Block","Spring 2023","In Room","Linden Hall"
"701097213","Bronze","Spring 2023","Application","Off Campus"
"731147201","Gold","Spring 2023","In Room","Buchanan Hall"
"711357548","Cardinal","Spring 2023","In Room","Eaton Hall"
"751737854","Gold","Spring 2023","In Room","Willow Hall"
"761727800","Cardinal","Spring 2023","In Room","Roberts Hall"
"711787924","50 Flex Block","Spring 2023","In Room","University Village 124"
"751797908","Gold","Spring 2023","In Room","Larch Hall"
"841847058","Cardinal","Spring 2023","In Room","Friley Hall"
"831017161","Cardinal","Spring 2023","In Room","Maple Hall"
"871047184","Silver","Spring 2023","History","Off Campus"
"811057259","Cardinal","Spring 2023","In Room","Oak Hall"
"831197290","Cardinal","Spring 2023","In Room","Birch Hall"
"851387432","Cardinal","Spring 2023","In Room","Welch Hall"
"881307456","Cardinal","Spring 2023","In Room","Wallace Hall"
"871007739","Cardinal","Spring 2023","In Room","Elm Hall"
"891707829","Gold","Spring 2023","In Room","Eaton Hall"
"921837086","Cardinal","Spring 2023","In Room","Helser Hall"
"911107348","Cardinal","Spring 2023","In Room","Wallace Hall"
"941107338","Gold","Spring 2023","In Room","Maple Hall"
"961277344","CyFlex","Spring 2023","In Room","Geoffroy Hall"
"971267374","Gold","Spring 2023","In Room","Geoffroy Hall"
"901227488","Cardinal","Spring 2023","In Room","Maple Hall"
"991387497","Cardinal","Spring 2023","Application","Off Campus"
"991587612","Cardinal","Spring 2023","In Room","Buchanan Hall"
"991767879","50 Flex Block","Spring 2023","In Room","Frederiksen Court 72"
"071098129","Gold","Spring 2023","In Room","Geoffroy Hall"
"091398455","Gold","Spring 2023","In Room","Geoffroy Hall"
"001348594","50 Flex Block","Spring 2023","Application","Off Campus"
"061418571","85 Flex Block","Spring 2023","History","Off Campus"
"021618740","Gold","Spring 2023","In Room","Elm Hall"
"001658837","Silver","Spring 2023","Application","Off Campus"
"031778916","Cardinal","Spring 2023","In Room","Maple Hall"
"151878028","Cardinal","Spring 2023","In Room","Frederiksen Court 81"
"101968177","Cardinal","Spring 2023","In Room","Buchanan Hall"
"111938129","Gold","Spring 2023","In Room","Eaton Hall"
"131288449","Cardinal","Spring 2023","In Room","Willow Hall"
"121448540","Cardinal","Spring 2023","In Room","Buchanan Hall"
"141578651","Cardinal","Spring 2023","In Room","Helser Hall"
"171858923","Bronze","Spring 2023","In Room","Elm Hall"
"211268408","Gold","Spring 2023","In Room","Buchanan Hall"
"231418500","Cardinal","Spring 2023","In Room","Friley Hall"
"291458536","Gold","Spring 2023","In Room","Elm Hall"
"291518684","CA Plan","Spring 2023","In Room","Friley Hall"
"241688771","Cardinal","Spring 2023","In Room","Linden Hall"
"261828902","Cardinal","Spring 2023","In Room","Eaton Hall"
"261878984","Silver","Spring 2023","In Room","Linden Hall"
"281818985","Bronze","Spring 2023","History","Off Campus"
"321948090","Cardinal","Spring 2023","In Room","Larch Hall"
"391408597","Cardinal","Spring 2023","In Room","Linden Hall"
"311448635","Cardinal","Spring 2023","In Room","Friley Hall"
"381528692","Bronze","Spring 2023","In Room","Frederiksen Court 21"
"301568778","Cardinal","Spring 2023","In Room","Maple Hall"
"311688837","Cardinal","Spring 2023","In Room","Maple Hall"
"321658828","85 Flex Block","Spring 2023","In Room","Frederiksen Court 12"
"361818934","Cardinal","Spring 2023","In Room","Friley Hall"
"411988184","25 Flex Block","Spring 2023","History","Off Campus"
"411358534","Silver","Spring 2023","In Room","Birch Hall"
"481598625","Cardinal","Spring 2023","In Room","Helser Hall"
"481518692","Cardinal","Spring 2023","In Room","Birch Hall"
"481698703","Gold","Spring 2023","In Room","Helser Hall"
"491638725","Cardinal","Spring 2023","In Room","Larch Hall"
"411868866","Gold","Spring 2023","In Room","Martin Hall"
"591048186","85 Flex Block","Spring 2023","History","Off Campus"
"541068257","Cardinal","Spring 2023","History","Off Campus"
"561188252","Cardinal","Spring 2023","In Room","Maple Hall"
"581108236","Gold","Spring 2023","In Room","Buchanan Hall"
"591168252","50 Flex Block","Spring 2023","In Room","Frederiksen Court 34"
"561228362","CA Plan","Spring 2023","In Room","Wallace Hall"
"561328464","Gold","Spring 2023","In Room","Geoffroy Hall"
"571458523","Cardinal","Spring 2023","In Room","Maple Hall"
"591428556","Cyclone","Spring 2023","In Room","Buchanan Hall"
"511678864","Cardinal","Spring 2023","In Room","Maple Hall"
"571838954","Gold","Spring 2023","In Room","Helser Hall"
"691938056","Cardinal","Spring 2023","In Room","Helser Hall"
"601018207","Cardinal","Spring 2023","In Room","Oak Hall"
"621348569","Cardinal","Spring 2023","In Room","Willow Hall"
"681468585","25 Flex Block","Spring 2023","In Room","Wallace Hall"
"751928158","Cardinal","Spring 2023","In Room","Eaton Hall"
"751058238","Gold","Spring 2023","In Room","Larch Hall"
"751288498","Cardinal","Spring 2023","In Room","Eaton Hall"
"771608723","Bronze","Spring 2023","History","Off Campus"
"861958199","CA Plan","Spring 2023","In Room","Welch Hall"
"841158337","Gold","Spring 2023","In Room","Friley Hall"
"801258496","Bronze","Spring 2023","History","Off Campus"
"821338509","Cardinal","Spring Only 2023","In Room","Friley Hall"
"841378509","Bronze","Spring 2023","History","Off Campus"
"861308569","Cardinal","Spring 2023","In Room","Larch Hall"
"841438687","Silver","Spring 2023","History","Off Campus"
"821508735","Cardinal","Spring Only 2023","In Room","Geoffroy Hall"
"971698043","Cardinal","Spring 2023","In Room","Maple Hall"
"961128252","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"931148376","Silver","Spring 2023","History","Off Campus"
"951218322","Gold","Spring 2023","In Room","Geoffroy Hall"
"901308503","Gold","Spring 2023","In Room","Willow Hall"
"951448522","Cardinal","Spring 2023","In Room","Freeman Hall"
"941698849","Silver","Spring 2023","History","Off Campus"
"021959061","Cardinal","Spring 2023","Reserved","Friley Hall"
"041089161","Cardinal","Spring 2023","In Room","Welch Hall"
"031099298","Gold","Spring 2023","In Room","Larch Hall"
"011209316","Gold","Spring 2023","In Room","Geoffroy Hall"
"001249412","Cardinal","Spring 2023","In Room","Martin Hall"
"011419654","Cardinal","Spring 2023","In Room","Friley Hall"
"031669858","Gold","Spring 2023","In Room","Maple Hall"
"081749803","Gold","Spring 2023","In Room","Wallace Hall"
"171909004","Gold","Spring 2023","In Room","Maple Hall"
"131139359","Cardinal","Spring 2023","In Room","Maple Hall"
"181279314","CA Plan","Spring 2023","In Room","Buchanan Hall"
"181329455","Gold","Spring 2023","In Room","Elm Hall"
"111539727","Cyclone","Spring 2023","In Room","Helser Hall"
"141659869","Cardinal","Spring 2023","In Room","Helser Hall"
"121759989","25 Flex Block","Spring 2023","History","Off Campus"
"161819913","Cardinal","Spring 2023","In Room","Friley Hall"
"181869920","Cardinal","Spring 2023","In Room","Helser Hall"
"241819067","Cardinal","Spring 2023","In Room","Friley Hall"
"251059053","Cyclone","Spring 2023","In Room","Wallace Hall"
"221029110","Cardinal","Spring 2023","In Room","Frederiksen Court 35"
"221269469","Cardinal","Spring 2023","In Room","Eaton Hall"
"221369598","25 Flex Block","Spring 2023","History","Off Campus"
"221389599","Cardinal","Spring 2023","In Room","Martin Hall"
"241439571","Cardinal","Spring 2023","In Room","Martin Hall"
"291669776","Cyclone","Spring 2023","In Room","Geoffroy Hall"
"251719812","Cardinal","Spring 2023","In Room","Larch Hall"
"211719957","Gold","Spring 2023","In Room","Elm Hall"
"261729989","Bronze","Spring 2023","In Room","Willow Hall"
"341979169","Gold","Spring 2023","In Room","Roberts Hall"
"331249449","Cardinal","Spring 2023","In Room","Larch Hall"
"341479581","Cardinal","Spring 2023","In Room","Geoffroy Hall"
"351579631","Cardinal","Spring 2023","In Room","Linden Hall"
"401059287","Gold","Spring 2023","In Room","Friley Hall"
"401379506","Gold","Spring 2023","In Room","Willow Hall"
"491439505","Cyclone","Spring 2023","In Room","Oak Hall"
"401449656","Gold","Spring 2023","In Room","Maple Hall"
"461699888","Gold","Spring 2023","Application","Off Campus"
"491759861","Gold","Spring 2023","In Room","Maple Hall"
"481819924","Cardinal","Spring 2023","In Room","Larch Hall"
"551989051","Cardinal","Spring 2023","In Room","Welch Hall"
"541999105","85 Flex Block","Spring 2023","History","Off Campus"
"571239429","Cardinal","Spring 2023","In Room","Helser Hall"
"501749972","50 Flex Block","Spring 2023","History","Off Campus"
"651009192","Cardinal","Spring 2023","In Room","Elm Hall"
"631049207","Cardinal","Spring 2023","In Room","Maple Hall"
"681149234","Gold","Spring 2023","In Room","Larch Hall"
"681199290","Gold","Spring 2023","In Room","Willow Hall"
"641189369","Bronze","Spring 2023","History","Off Campus"
"651389410","Cardinal","Spring 2023","In Room","Eaton Hall"
"671349492","Cardinal","Spring 2023","In Room","Friley Hall"
"631389558","Cardinal","Spring 2023","In Room","Friley Hall"
"631319586","Gold","Spring 2023","In Room","Friley Hall"
"671479592","Cardinal","Spring 2023","In Room","Maple Hall"
"601449626","Cardinal","Spring 2023","In Room","Helser Hall"
"631449639","Cardinal","Spring 2023","In Room","Helser Hall"
"651649760","Cardinal","Spring 2023","In Room","Maple Hall"
"671699819","Cyclone","Spring 2023","In Room","Frederiksen Court 74"
"651859962","Gold","Spring 2023","In Room","Lyon Hall"
"711989177","Cardinal","Spring 2023","In Room","Friley Hall"
"741069286","Cardinal","Spring 2023","In Room","Friley Hall"
"741439530","Gold","Spring 2023","In Room","Oak Hall"
"741399589","Cardinal","Spring 2023","In Room","Willow Hall"
"771499608","25 Flex Block","Spring 2023","History","Off Campus"
"721629845","50 Flex Block","Spring 2023","Application","Off Campus"
