"ID","Meal Plan Description","Term Session Description","Entry Status Description","Room Location Description"
"642339619","100 Meal Blocks","Fall 2024","History","Off Campus"
"672309639","Campanile","Fall 2024","In Room","Frederiksen Court"
"692059687","Campanile","Fall 2024","In Room","Frederiksen Court"
"642089715","Cardinal","Fall 2024","In Room","Friley Hall"
"662479717","Campanile","Fall 2024","History","Off Campus"
"632539869","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"612679927","Campanile","Fall 2024","In Room","Frederiksen Court"
"702839126","Cardinal","Fall 2024","In Room","Lyon Hall"
"722369164","Cardinal","Fall 2024","In Room","Friley Hall"
"702049306","Campanile","Fall 2024","In Room","Frederiksen Court"
"742219461","RA Plan","Fall 2024","In Room","Oak Hall"
"722289594","Campanile","Fall 2024","Application","Off Campus"
"752559509","Campanile","Fall 2024","In Room","Frederiksen Court"
"702399686","Campanile","Fall 2024","In Room","University Village"
"792029678","Cardinal","Fall 2024","In Room","Willow Hall"
"742519715","Cardinal","Fall 2024","In Room","Roberts Hall"
"742559740","Cardinal","Fall 2024","In Room","Welch Hall"
"782609895","Cardinal","Fall 2024","In Room","Larch Hall"
"762729912","Cardinal","Fall 2024","In Room","Friley Hall"
"872819074","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"842949130","Cardinal","Fall 2024","In Room","Friley Hall"
"802959237","Cardinal","Fall 2024","In Room","Larch Hall"
"832979278","50 Meal Blocks","Fall 2024","History","Off Campus"
"802069382","Campanile","Fall 2024","History","Off Campus"
"812049357","RA Plan","Fall 2024","In Room","Linden Hall"
"822089348","Cardinal","Fall 2024","In Room","Lyon Hall"
"832149459","100 Meal Blocks","Fall 2024","History","Off Campus"
"842489690","Campanile","Fall 2024","In Room","Frederiksen Court"
"832299958","Cardinal","Fall 2024","In Room","Lyon Hall"
"942869705","Cardinal","Fall 2024","In Room","Eaton Hall"
"972629989","Cardinal","Fall 2024","In Room","Barton Hall"
"083540037","Cardinal","Fall 2024","Application","Off Campus"
"013880136","Cardinal","Fall 2024","In Room","Welch Hall"
"093270172","Cardinal","Fall 2024","In Room","Oak Hall"
"003070396","Cardinal","Fall 2024","In Room","Eaton Hall"
"073910467","Cardinal","Fall 2024","In Room","Oak Hall"
"063490640","Campanile","Fall 2024","In Room","Frederiksen Court"
"073560793","Campanile","Fall 2024","In Room","University Village"
"073250911","Cardinal","Fall 2024","In Room","Eaton Hall"
"103450411","Cardinal","Fall 2024","In Room","Wilson Hall"
"113560546","Cardinal","Fall 2024","In Room","Willow Hall"
"193010641","Cardinal","Fall 2024","In Room","Larch Hall"
"153550806","Cardinal","Fall 2024","In Room","Friley Hall"
"183700844","25 Meal Blocks","Fall 2024","In Room","Frederiksen Court"
"203820084","Cardinal","Fall 2024","In Room","Welch Hall"
"283810094","RA Plan","Fall 2024","In Room","Geoffroy Hall"
"203830172","100 Meal Blocks","Fall 2024","History","Off Campus"
"233860104","Gold","Fall 2024","In Room","Friley Hall"
"263760105","Campanile","Fall 2024","In Room","Frederiksen Court"
"253970269","50 Meal Blocks","Fall 2024","Application","Off Campus"
"203330553","Cardinal","Fall 2024","In Room","Willow Hall"
"203570574","Cardinal","Fall 2024","In Room","Linden Hall"
"233230589","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"263390541","Cardinal","Fall 2024","In Room","Wallace Hall"
"293550598","Cardinal","Fall 2024","In Room","Wilson Hall"
"283480694","Cardinal","Fall 2024","In Room","Eaton Hall"
"293330607","Cardinal","Fall 2024","In Room","Friley Hall"
"293480634","Campanile","Fall 2024","In Room","Wilson Hall"
"213580842","50 Meal Blocks","Fall 2024","History","Off Campus"
"293670835","Cardinal","Fall 2024","In Room","Friley Hall"
"353110371","100 Meal Blocks","Fall 2024","History","Off Campus"
"343290601","100 Meal Blocks","Fall 2024","Reserved","Off Campus"
"383490642","Cardinal","Fall 2024","In Room","Helser Hall"
"393430623","Gold","Fall 2024","In Room","Geoffroy Hall"
"363520742","Cardinal","Fall 2024","In Room","Friley Hall"
"363090760","Cardinal","Fall 2024","In Room","Wilson Hall"
"363650841","50 Meal Blocks","Fall 2024","In Room","Wilson Hall"
"423930294","Cardinal","Fall 2024","In Room","Larch Hall"
"493110385","Cardinal","Fall 2024","In Room","Willow Hall"
"453270480","Cardinal","Fall 2024","In Room","Willow Hall"
"453310575","Campanile","Fall 2024","In Room","Helser Hall"
"493420695","Cardinal","Fall 2024","In Room","Wallace Hall"
"453680810","Cardinal","Fall 2024","In Room","Friley Hall"
"493760924","Cardinal","Fall 2024","In Room","Friley Hall"
"543820179","Gold","Fall 2024","History","Off Campus"
"593760173","Cardinal","Fall 2024","In Room","Eaton Hall"
"503490735","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"533460788","Campanile","Fall 2024","In Room","Frederiksen Court"
"543090714","Cardinal","Fall 2024","In Room","Willow Hall"
"543440729","Cardinal","Fall 2024","In Room","Helser Hall"
"503550824","50 Meal Blocks","Fall 2024","History","Off Campus"
"513590844","Campanile","Fall 2024","In Room","Wallace Hall"
"593790943","50 Meal Blocks","Fall 2024","History","Off Campus"
"593730950","100 Meal Blocks","Fall 2024","History","Off Campus"
"673000211","Cardinal","Fall 2024","In Room","Frederiksen Court"
"673460255","Cardinal","Fall 2024","In Room","Buchanan Hall"
"673510793","Cardinal","Fall 2024","In Room","Friley Hall"
"633030966","Cardinal","Fall 2024","In Room","Oak Hall"
"793010071","Cardinal","Fall 2024","In Room","Willow Hall"
"713880176","Cardinal","Fall 2024","History","Off Campus"
"713980282","25 Meal Blocks","Fall 2024","In Room","Frederiksen Court"
"763980207","Gold","Fall 2024","In Room","Geoffroy Hall"
"783070379","Campanile","Fall 2024","In Room","Roberts Hall"
"713330498","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"753910439","Cardinal","Fall 2024","In Room","Larch Hall"
"753510790","Campanile","Fall 2024","In Room","Frederiksen Court"
"773580711","Cardinal","Fall 2024","In Room","Friley Hall"
"703570894","Gold","Fall 2024","In Room","Maple Hall"
"713540836","Campanile","Fall 2024","In Room","Frederiksen Court"
"753610810","Cardinal","Fall 2024","In Room","Maple Hall"
"853200021","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"813060382","Cardinal","Fall 2024","History","Off Campus"
"853140310","50 Meal Blocks","Fall 2024","In Room","Wallace Hall"
"813150466","Cardinal","Fall 2024","In Room","Friley Hall"
"823180402","Campanile","Fall 2024","In Room","Frederiksen Court"
"813260505","Cardinal","Fall 2024","In Room","Willow Hall"
"913880101","Cardinal","Fall 2024","In Room","Welch Hall"
"913840114","25 Meal Blocks","Fall 2024","In Room","University Village"
"973920193","Cardinal","Fall 2024","History","Off Campus"
"963180355","Campanile","Fall 2024","History","Off Campus"
"993930333","Cardinal","Fall 2024","In Room","Willow Hall"
"933170487","Cardinal","Fall 2024","In Room","Barton Hall"
"953250430","Gold","Fall 2024","In Room","Geoffroy Hall"
"953370580","Cardinal","Fall 2024","In Room","Wallace Hall"
"983200579","Cardinal","Fall 2024","In Room","Frederiksen Court"
"943360639","Cardinal","Fall 2024","In Room","Linden Hall"
"973620691","Cardinal","Fall 2024","In Room","Helser Hall"
"973630821","Campanile","Fall 2024","In Room","Frederiksen Court"
"993960977","100 Meal Blocks","Fall 2024","Application","Off Campus"
"093851043","Campanile","Fall 2024","In Room","University Village"
"033091367","Gold","Fall 2024","In Room","Maple Hall"
"003151475","Cardinal","Fall 2024","In Room","Maple Hall"
"013251536","Cardinal","Fall 2024","In Room","Eaton Hall"
"043741508","Gold","Fall 2024","In Room","Elm Hall"
"173991121","Cardinal","Fall 2024","In Room","Friley Hall"
"113971216","25 Meal Blocks","Fall 2024","History","Off Campus"
"183181383","Gold","Fall 2024","In Room","Friley Hall"
"113151482","Gold","Fall 2024","In Room","Friley Hall"
"103061682","Cardinal","Fall 2024","In Room","Buchanan Hall"
"133381627","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"143341639","Cardinal","Fall 2024","In Room","Helser Hall"
"163571710","Cardinal","Fall 2024","In Room","Friley Hall"
"133771962","Campanile","Fall 2024","In Room","Frederiksen Court"
"193541941","Cardinal","Fall 2024","In Room","Friley Hall"
"203981260","50 Meal Blocks","Fall 2024","In Room","Frederiksen Court"
"213361255","Cardinal","Fall 2024","In Room","Friley Hall"
"233961258","Campanile","Fall 2024","History","Off Campus"
"233681270","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"203521313","Cardinal","Fall 2024","In Room","Friley Hall"
"283101303","Gold","Fall 2024","In Room","Wallace Hall"
"233981433","Cardinal","Fall 2024","In Room","Birch Hall"
"203511539","Cardinal","Fall 2024","In Room","Helser Hall"
"213861537","Cardinal","Fall 2024","In Room","Friley Hall"
"203041609","Cardinal","Fall 2024","In Room","Buchanan Hall"
"213341635","100 Meal Blocks","Fall 2024","In Room","Frederiksen Court"
"293501639","Cardinal","Fall 2024","In Room","Buchanan Hall"
"213661792","Cardinal","Fall 2024","In Room","Friley Hall"
"253751772","Gold","Fall 2024","In Room","Elm Hall"
"293001949","Cardinal","Fall 2024","In Room","Linden Hall"
"333331037","Cardinal","Fall 2024","In Room","Helser Hall"
"353041017","Gold","Fall 2024","In Room","Wilson Hall"
"373861011","Gold","Fall 2024","In Room","Maple Hall"
"303861173","Campanile","Fall 2024","In Room","Frederiksen Court"
"323831147","Cardinal","Fall 2024","In Room","Buchanan Hall"
"353081103","Cardinal","Fall 2024","In Room","Friley Hall"
"383311152","Cardinal","Fall 2024","In Room","Buchanan Hall"
"383091292","100 Meal Blocks","Fall 2024","History","Off Campus"
"353131392","Campanile","Fall 2024","History","Off Campus"
"343991554","Cardinal","Fall 2024","In Room","Wilson Hall"
"353861602","Cardinal","Fall 2024","In Room","Friley Hall"
"353471680","Gold","Fall 2024","In Room","Buchanan Hall"
"403061082","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"453821080","RA Plan","Fall 2024","In Room","Helser Hall"
"413921235","100 Meal Blocks","Fall 2024","History","Off Campus"
"453921229","Cardinal","Fall 2024","In Room","Maple Hall"
"483021203","Cardinal","Fall 2024","In Room","Roberts Hall"
"483261422","Cardinal","Fall 2024","In Room","Larch Hall"
"403241514","Cardinal","Fall 2024","In Room","Larch Hall"
"473511711","Cardinal","Fall 2024","In Room","Friley Hall"
"443541895","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"533761037","Cardinal","Fall 2024","In Room","Roberts Hall"
"573801032","Cardinal","Fall 2024","In Room","Friley Hall"
"583921143","Cardinal","Fall 2024","In Room","Oak Hall"
"593911137","Cardinal","Fall 2024","In Room","Oak Hall"
"543951218","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"513061345","Cardinal","Fall 2024","In Room","Friley Hall"
"593281463","Gold","Fall 2024","In Room","Welch Hall"
"593331503","Cardinal","Fall 2024","In Room","Helser Hall"
"503441763","Cardinal","Fall 2024","In Room","Elm Hall"
"543571706","Cardinal","Fall 2024","In Room","Wilson Hall"
"543481758","Gold","Fall 2024","In Room","Martin Hall"
"543591767","Cardinal","Fall 2024","In Room","Helser Hall"
"503561812","RA Plan","Fall 2024","In Room","Barton Hall"
"513581865","50 Meal Blocks","Fall 2024","History","Off Campus"
"583601843","Campanile","Fall 2024","In Room","University Village"
"573681906","100 Meal Blocks","Fall 2024","In Room","Frederiksen Court"
"583661958","Cardinal","Fall 2024","In Room","Friley Hall"
"693801063","Cardinal","Fall 2024","In Room","Friley Hall"
"693841063","Cardinal","Fall 2024","In Room","Linden Hall"
"693301073","Cardinal","Fall 2024","In Room","Friley Hall"
"613851175","RA Plan","Fall 2024","In Room","Larch Hall"
"623081395","Campanile","Fall 2024","In Room","Frederiksen Court"
"693191373","Cardinal","Fall 2024","In Room","Friley Hall"
"603171494","Cardinal","Fall 2024","In Room","Larch Hall"
"693511447","Cardinal","Fall 2024","In Room","Linden Hall"
"633261517","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"653471508","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"663381560","Gold","Fall 2024","In Room","Martin Hall"
"623481755","Campanile","Fall 2024","In Room","Helser Hall"
"633491755","Campanile","Fall 2024","Application","Off Campus"
"643591817","Cardinal","Fall 2024","In Room","Larch Hall"
"633001950","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"753441041","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"713861184","RA Plan","Fall 2024","In Room","Helser Hall"
"773151142","Cardinal","Fall 2024","In Room","Larch Hall"
"763141428","Campanile","Fall 2024","In Room","Frederiksen Court"
"773681881","Cardinal","Fall 2024","In Room","Welch Hall"
"703851979","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"723321913","Gold","Fall 2024","In Room","Wilson Hall"
"783241969","Cardinal","Fall 2024","In Room","Maple Hall"
"833461003","Cardinal","Fall 2024","In Room","Friley Hall"
"813421111","Cardinal","Fall 2024","In Room","Oak Hall"
"833831147","Cardinal","Fall 2024","In Room","Friley Hall"
"823581283","Cardinal","Fall 2024","In Room","Maple Hall"
"883191341","Cardinal","Fall 2024","In Room","Willow Hall"
"803281649","RA Plan","Fall 2024","In Room","Maple Hall"
"873431641","Cardinal","Fall 2024","In Room","Helser Hall"
"833441702","Gold","Fall 2024","In Room","Frederiksen Court"
"803621934","Cardinal","Fall 2024","In Room","Barton Hall"
"883701912","Gold","Fall 2024","In Room","Roberts Hall"
"933801123","Cardinal","Fall 2024","In Room","Friley Hall"
"983991257","Campanile","Fall 2024","In Room","Frederiksen Court"
"903331644","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"923431765","Campanile","Fall 2024","History","Off Campus"
"973881749","Cardinal","Fall 2024","In Room","Wilson Hall"
"903531860","Cardinal","Fall 2024","In Room","Helser Hall"
"903571894","Cardinal","Fall 2024","In Room","Maple Hall"
"913131804","Cardinal","Fall 2024","In Room","Oak Hall"
"923701810","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"923591845","Cardinal","Fall 2024","In Room","Buchanan Hall"
"943051938","Campanile","Fall 2024","History","Off Campus"
"063412017","Cardinal","Fall 2024","In Room","Welch Hall"
"053642277","Cardinal","Fall 2024","In Room","Eaton Hall"
"073662219","Cardinal","Fall 2024","In Room","Helser Hall"
"013242355","Cardinal","Fall 2024","In Room","Lyon Hall"
"073022367","Gold","Fall 2024","In Room","Helser Hall"
"023342593","Campanile","Fall 2024","In Room","Frederiksen Court"
"023322699","Cardinal","Fall 2024","In Room","Larch Hall"
"093462604","Campanile","Fall 2024","In Room","Willow Hall"
"043822841","Cardinal","Fall 2024","In Room","Wilson Hall"
"033682955","100 Meal Blocks","Fall 2024","In Room","Frederiksen Court"
"123372100","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"163082369","Cardinal","Fall 2024","In Room","Martin Hall"
"153202431","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"183492661","Cardinal","Fall 2024","In Room","Oak Hall"
"183482672","Cardinal","Fall 2024","In Room","Martin Hall"
"183782900","Cardinal","Fall 2024","In Room","Frederiksen Court"
"233702047","Cardinal","Fall 2024","In Room","Maple Hall"
"263892129","Cardinal","Fall 2024","In Room","Friley Hall"
"273442177","Cardinal","Fall 2024","In Room","Larch Hall"
"213082364","Cardinal","Fall 2024","In Room","Eaton Hall"
"213812454","Cardinal","Fall 2024","In Room","Maple Hall"
"253182499","100 Meal Blocks","Fall 2024","In Room","Frederiksen Court"
"293352532","Cardinal","Fall 2024","In Room","Maple Hall"
"293352542","Campanile","Fall 2024","In Room","Frederiksen Court"
"273482681","Gold","Fall 2024","In Room","Eaton Hall"
"283342609","Campanile","Fall 2024","In Room","Buchanan Hall"
"283432672","Campanile","Fall 2024","History","Off Campus"
"233522896","Gold","Fall 2024","In Room","Friley Hall"
"303812170","100 Meal Blocks","Fall 2024","In Room","Frederiksen Court"
"383952192","Gold","Fall 2024","In Room","Eaton Hall"
"333992393","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"343172498","100 Meal Blocks","Fall 2024","History","Off Campus"
"303382662","50 Meal Blocks","Fall 2024","History","Off Campus"
"363412670","Cardinal","Fall 2024","In Room","Maple Hall"
"363422680","Cardinal","Fall 2024","In Room","Helser Hall"
"333732885","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"363642938","50 Meal Blocks","Fall 2024","History","Off Campus"
"443742068","Campanile","Fall 2024","In Room","Frederiksen Court"
"453952214","Cardinal","Fall 2024","In Room","Maple Hall"
"473692462","Cardinal","Fall 2024","In Room","Welch Hall"
"403252523","Cardinal","Fall 2024","In Room","Friley Hall"
"473442661","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"413462734","Cardinal","Fall 2024","In Room","Eaton Hall"
"463232750","Cardinal","Fall 2024","In Room","Friley Hall"
"483672831","RA Plan","Fall 2024","In Room","Buchanan Hall"
"583772127","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"563252529","Campanile","Fall 2024","History","Off Campus"
"573422501","Cardinal","Fall 2024","In Room","Martin Hall"
"573492630","Cardinal","Fall 2024","In Room","Maple Hall"
"583882638","Cardinal","Fall 2024","In Room","Wallace Hall"
"533422736","Cardinal","Fall 2024","In Room","Buchanan Hall"
"643422062","Cardinal","Fall 2024","In Room","Wilson Hall"
"683832011","50 Meal Blocks","Fall 2024","In Room","University Village"
"603872153","Cardinal","Fall 2024","In Room","Friley Hall"
"643842188","Cardinal","Fall 2024","In Room","Willow Hall"
"673102324","Cardinal","Fall 2024","In Room","Frederiksen Court"
"613452418","Cardinal","Fall 2024","In Room","Wilson Hall"
"613242585","Gold","Fall 2024","In Room","Linden Hall"
"663322527","Cardinal","Fall 2024","In Room","Larch Hall"
"693362542","Cardinal","Fall 2024","In Room","Wallace Hall"
"613342695","Cardinal","Fall 2024","In Room","Friley Hall"
"613372719","Cardinal","Fall 2024","Cancelled","Off Campus"
"613532790","Cardinal","Fall 2024","In Room","Schilletter Village"
"663102740","100 Meal Blocks","Fall 2024","In Room","Frederiksen Court"
"603962836","Cardinal","Fall 2024","In Room","Willow Hall"
"703112413","Cardinal","Fall 2024","In Room","Maple Hall"
"733922473","Cardinal","Fall 2024","In Room","Friley Hall"
"793392493","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"773332591","Cardinal","Fall 2024","In Room","Helser Hall"
"743242631","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"743162821","Campanile","Fall 2024","In Room","Wallace Hall"
"743692936","Gold","Fall 2024","In Room","Frederiksen Court"
"893882093","Gold","Fall 2024","In Room","Friley Hall"
"803732189","Cardinal","Fall 2024","History","Off Campus"
"823892185","50 Meal Blocks","Fall 2024","History","Off Campus"
"823562296","Cardinal","Fall 2024","In Room","Wilson Hall"
"833942252","25 Meal Blocks","Fall 2024","History","Off Campus"
"843922248","Cardinal","Fall 2024","In Room","Helser Hall"
"863482512","Cardinal","Fall 2024","In Room","Oak Hall"
"853152762","Cardinal","Fall 2024","In Room","Lyon Hall"
"843522866","50 Meal Blocks","Fall 2024","History","Off Campus"
"803582948","Cardinal","Fall 2024","In Room","Friley Hall"
"993892117","50 Meal Blocks","Fall 2024","History","Off Campus"
"983022241","Cardinal","Fall 2024","In Room","Friley Hall"
"923042323","25 Meal Blocks","Fall 2024","In Room","University Village"
"963002308","Cardinal","Fall 2024","In Room","Friley Hall"
"903082448","50 Meal Blocks","Fall 2024","History","Off Campus"
"963182469","Cardinal","Fall 2024","In Room","Martin Hall"
"983282516","100 Meal Blocks","Fall 2024","In Room","Frederiksen Court"
"973442620","Cardinal","Fall 2024","In Room","Welch Hall"
"993452632","Cardinal","Fall 2024","In Room","Welch Hall"
"063793018","Campanile","Fall 2024","Reserved","Frederiksen Court"
"053943228","Cardinal","Fall 2024","In Room","Wilson Hall"
"033053354","Campanile","Fall 2024","In Room","Frederiksen Court"
"033253586","Cardinal","Fall 2024","In Room","Helser Hall"
"063293564","Campanile","Fall 2024","In Room","Friley Hall"
"063963570","Cardinal","Fall 2024","In Room","Maple Hall"
"063783659","Cardinal","Fall 2024","In Room","Oak Hall"
"003493762","Cardinal","Fall 2024","In Room","Freeman Hall"
"093523712","Cardinal","Fall 2024","In Room","Welch Hall"
"013693993","Cardinal","Fall 2024","History","Off Campus"
"093413963","Cardinal","Fall 2024","In Room","Elm Hall"
"173403064","Cardinal","Fall 2024","In Room","Eaton Hall"
"153523153","Gold","Fall 2024","In Room","Willow Hall"
"113003302","Cardinal","Fall 2024","History","Off Campus"
"153003394","Campanile","Fall 2024","History","Off Campus"
"183503493","Cardinal","Fall 2024","In Room","Buchanan Hall"
"173353628","Cardinal","Fall 2024","In Room","Helser Hall"
"153203762","Cardinal","Fall 2024","In Room","Buchanan Hall"
"153803901","Cardinal","Fall 2024","In Room","Linden Hall"
"213743033","100 Meal Blocks","Fall 2024","History","Off Campus"
"273733009","Cardinal","Fall 2024","In Room","Friley Hall"
"283853011","Cardinal","Fall 2024","In Room","Larch Hall"
"223823165","Cardinal","Fall 2024","History","Off Campus"
"273353151","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"343923020","Cardinal","Fall 2024","In Room","Wilson Hall"
"303673157","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"373883179","Cardinal","Fall 2024","In Room","Buchanan Hall"
"373983245","100 Meal Blocks","Fall 2024","In Room","Frederiksen Court"
"323703394","Cardinal","Fall 2024","In Room","Eaton Hall"
"393143392","Cardinal","Fall 2024","In Room","Maple Hall"
"373353490","Cardinal","Fall 2024","In Room","Welch Hall"
"393113498","25 Meal Blocks","Fall 2024","History","Off Campus"
"323773771","Cardinal","Fall 2024","In Room","Maple Hall"
"363403729","50 Meal Blocks","Fall 2024","History","Off Campus"
"313403813","Gold","Fall 2024","Application","Off Campus"
"383653810","100 Meal Blocks","Fall 2024","History","Off Campus"
"353643953","Campanile","Fall 2024","In Room","Frederiksen Court"
"423653055","Cardinal","Fall 2024","In Room","Maple Hall"
"453733048","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"433043273","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"483083359","Cardinal","Fall 2024","In Room","Oak Hall"
"443743414","Cardinal","Fall 2024","In Room","Oak Hall"
"443613916","Cardinal","Fall 2024","In Room","Elm Hall"
"503093068","Cardinal","Fall 2024","In Room","Wilson Hall"
"523363097","Cardinal","Fall 2024","In Room","Willow Hall"
"593123266","Cardinal","Fall 2024","In Room","Welch Hall"
"553033368","Cardinal","Fall 2024","In Room","Willow Hall"
"593213482","Gold","Fall 2024","In Room","Wilson Hall"
"523563597","Cardinal","Fall 2024","In Room","Eaton Hall"
"563273548","50 Meal Blocks","Fall 2024","History","Off Campus"
"583763623","Cardinal","Fall 2024","In Room","Willow Hall"
"553473757","Cardinal","Fall 2024","In Room","Elm Hall"
"523513885","Cardinal","Fall 2024","In Room","Maple Hall"
"513693963","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"553793911","Cardinal","Fall 2024","In Room","Friley Hall"
"573613905","Campanile","Fall 2024","In Room","Frederiksen Court"
"583013953","Cardinal","Fall 2024","In Room","Helser Hall"
"623783085","Cardinal","Fall 2024","In Room","Birch Hall"
"693883000","Cardinal","Fall 2024","In Room","Helser Hall"
"683333339","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"603003422","Cardinal","Fall 2024","In Room","Willow Hall"
"613223513","Gold","Fall 2024","In Room","Wallace Hall"
"673383639","Cardinal","Fall 2024","In Room","Martin Hall"
"623413710","25 Meal Blocks","Fall 2024","In Room","Frederiksen Court"
"623413710","25 Meal Blocks","Fall 2024","In Room","Frederiksen Court"
"733983281","Campanile","Fall 2024","In Room","Frederiksen Court"
"763383207","Cardinal","Fall 2024","In Room","Buchanan Hall"
"763953248","Cardinal","Fall 2024","In Room","Eaton Hall"
"713203593","50 Meal Blocks","Fall 2024","History","Off Campus"
"723223551","Cardinal","Fall 2024","In Room","Linden Hall"
"733793962","Campanile","Fall 2024","In Room","Wilson Hall"
"833823125","Cardinal","Fall 2024","In Room","Friley Hall"
"863013114","Cardinal","Fall 2024","In Room","Maple Hall"
"833923215","Campanile","Fall 2024","In Room","Frederiksen Court"
"863953258","Cardinal","Fall 2024","In Room","Maple Hall"
"843003322","100 Meal Blocks","Fall 2024","In Room","Frederiksen Court"
"823633542","Cardinal","Fall 2024","In Room","Helser Hall"
"873553780","25 Meal Blocks","Fall 2024","History","Off Campus"
"883533730","Cardinal","Fall 2024","In Room","Willow Hall"
"803613920","Cardinal","Fall 2024","In Room","Friley Hall"
"903743042","Cardinal","Fall 2024","In Room","Helser Hall"
"973843159","Gold","Fall 2024","In Room","Martin Hall"
"923963319","Cardinal","Fall 2024","In Room","Friley Hall"
"953033336","Cardinal","Fall 2024","In Room","Wallace Hall"
"933443782","Cardinal","Fall 2024","In Room","Wilson Hall"
"983153859","Cardinal","Fall 2024","In Room","Larch Hall"
"943643956","Cardinal","Fall 2024","History","Off Campus"
"053794006","Cardinal","Fall 2024","In Room","Willow Hall"
"073154003","Cardinal","Fall 2024","In Room","Friley Hall"
"093294194","Cardinal","Fall 2024","In Room","Oak Hall"
"083034260","Campanile","Fall 2024","In Room","Wallace Hall"
"023834481","Cardinal","Fall 2024","In Room","Linden Hall"
"073194434","Cardinal","Fall 2024","In Room","Welch Hall"
"173524188","Cardinal","Fall 2024","In Room","Helser Hall"
"133994266","Cardinal","Fall 2024","In Room","Friley Hall"
"113054376","Cardinal","Fall 2024","In Room","Geoffroy Hall"
"193004357","Cardinal","Fall 2024","History","Off Campus"
"153164486","100 Meal Blocks","Fall 2024","History","Off Campus"
"153284516","Cardinal","Fall 2024","In Room","Eaton Hall"
"133334606","50 Meal Blocks","Fall 2024","History","Off Campus"
"133314653","25 Meal Blocks","Fall 2024","History","Off Campus"
"173484728","Cardinal","Fall 2024","In Room","Friley Hall"
"133504896","Cardinal","Fall 2024","In Room","Willow Hall"
"193654881","Cardinal","Fall 2024","In Room","Friley Hall"
"283834030","100 Meal Blocks","Fall 2024","History","Off Campus"
"223894152","Gold","Fall 2024","In Room","Martin Hall"
"283004396","50 Meal Blocks","Fall 2024","History","Off Campus"
"223194494","25 Meal Blocks","Fall 2024","In Room","Frederiksen Court"
"223264513","Cardinal","Fall 2024","In Room","Oak Hall"
"273294517","25 Meal Blocks","Fall 2024","History","Off Campus"
"213274638","Cardinal","Fall 2024","In Room","Friley Hall"
"303774021","Gold","Fall 2024","In Room","Freeman Hall"
"333814097","Gold","Fall 2024","In Room","Linden Hall"
"313164444","Campanile","Fall 2024","In Room","Willow Hall"
"353814460","Cardinal","Fall 2024","In Room","Buchanan Hall"
"363164427","Cardinal","Fall 2024","In Room","Friley Hall"
"323294557","Gold","Fall 2024","In Room","Friley Hall"
"393334511","Cardinal","Fall 2024","In Room","Wilson Hall"
"303394640","Campanile","Fall 2024","History","Off Campus"
"343204794","Cardinal","Fall 2024","In Room","Wilson Hall"
"423984243","Cardinal","Fall 2024","In Room","Eaton Hall"
"403134414","25 Meal Blocks","Fall 2024","History","Off Campus"
"403884470","Cardinal","Fall 2024","In Room","Larch Hall"
"473324477","Campanile","Fall 2024","Application","Off Campus"
"443984560","Cardinal","Fall 2024","Reserved","Off Campus"
"413354614","Gold","Fall 2024","Application","Off Campus"
"483104623","Cardinal","Fall 2024","In Room","Oak Hall"
"473414728","100 Meal Blocks","Fall 2024","In Room","Frederiksen Court"
"473454728","Cardinal","Fall 2024","In Room","Maple Hall"
"433374809","Cardinal","Fall 2024","In Room","Martin Hall"
"433664934","25 Meal Blocks","Fall 2024","Application","Off Campus"
"553704077","50 Meal Blocks","Fall 2024","History","Off Campus"
"583774097","100 Meal Blocks","Fall 2024","Application","Off Campus"
"573834148","Cardinal","Fall 2024","In Room","Birch Hall"
"573944277","Cardinal","Fall 2024","In Room","Helser Hall"
"533774377","Cardinal","Fall 2024","In Room","Welch Hall"
